id,name,artist,tracks,duration
lastFM_9717,After The Drift...,N. Pipes,,
lastFM_9718,*popular* Discography (The Complete Singles Collection),P. Shop Boys,,
lastFM_9726,Hear The Music,Paul Johnson,"['Hear the Music', 'my free feelings', 'Knob Twist']",1019.0
lastFM_9731,[explicit] There Is No-One What Will Take Care of You,Palace,,
lastFM_9747,Learning To  (Without Your Love),O. Brown,,
lastFM_9759,Gotta Get A Grip,MC Trouble,,
lastFM_9761,Steev's Funeral EP,Scissor S.,,
lastFM_9763,The Light Of  Spirit,Kitaro,"['Mysterious Encounter', 'Sundance', 'The Field', 'The Light Of The Spirit', 'In the Beginning', 'Moondance', 'Howling Thunder', 'Journey To A Fantasy']",2924.0
lastFM_9772,Running Out Of Time (Remix),Digital O.,,
lastFM_9778,Purple,Nils Quak,,
lastFM_9794,Def FX -  Something Inside (No Time for Nowhere),Def FX,"['Something Inside (No Time for Nowhere) (Aquarius mix)', 'Something Inside (No Time for Nowhere) (Aquarius edit)', 'Something Inside (No Time for Nowhere) (album version)', 'Road Song Fever']",1093.0
lastFM_9809,simple things,Ali Kuru,"['08.24 Trash', 'Fine Point', 'Automatiks', 'Mango Ice Tea']",1177.0
lastFM_9812,The Music of Ornette Coleman,Ornette Coleman,,
lastFM_9828,Enchanted,T. Pasadenas,,
lastFM_9832,(The Dancefloor),Sonnora,"['Crush (The Dancefloor)', 'Crush (The Dancefloor) (Eduardo Perez Mix)', 'Feel So Real']",1469.0
lastFM_9833,Forest F. -  Psychic Love Star,Forest F.,,
lastFM_9835,Empires  Milk,Loren D.,"['Empires And Milk', 'Essential Drifts', 'In the City Again', 'Shoot the Piano Player', 'Love Song: Years of Iron Static', 'Love Song: Hesitations', 'Love Song: Kinetics and Hope', ""If Ever We're Alone Again"", 'Work Song: Holmes Mill', 'Work Song: Texas City', 'A Silent Extinction', 'Masters and Slaves', 'Colonial Blues', 'Qualified to Dream', 'Independence']",4668.0
lastFM_9855,CopperShot -  Issues,CopperShot,"['Forgive Me', 'Breathe', 'Save Me', ""Who's Turn Is It"", 'Never Stand Stil', ""I'm Just a Soul (Interlude)"", 'Culture Pop', 'C.A.P.S.', 'This Is How We Live', 'Can You Believe?', ""Black Father's Day Theme"", 'Hesitate (Bonus Track)', 'Move Up (Bonus Track)']",2826.0
lastFM_9869,Minerale -  Shrines,Minerale,"['In the Water', 'Millionaire', 'Razor Blade', 'Tick tTme', 'Gardens of Hell', 'Touchy Touchy', 'Shrines', 'Epic', 'Eyes Eyes', 'Son Magnum Son', 'Ignore Me']",2950.0
lastFM_9888,20 Nocturnes,FrÃƒÂ©dÃƒÂ©ric Chopin,,
lastFM_9890,"Warriors: For Your Protection, The Best of the Trojans",T. Trojans,"['Stack-O-Lee', 'Deng Xiao Ping', 'Brother Can You Spare a Pound?', 'Great British Spliff', 'The Last Rhino', 'Autographing Cheques', ""Don't Slip and Fall"", 'Maggie Meets Skagill', ""This Music's Got Soul"", 'Gone is Yesterday', 'Zulu', 'Acid Rain', 'Ska-Ta-Shock', 'Birth of a Hooligan', 'Arna-Fari', ""I'm Free"", 'Gaelic Ska', 'Trojan Warriors', 'Ringo', 'Dance Cleopatra']",4293.0
lastFM_9905,Drones,Jeph Jerman,,
lastFM_9906,PiÃƒÂ±ata,Mexican Institute o. Sound,"['Killer Kumbia', 'Escribeme Pronto', 'El Microfono', 'Para No Vivir Desesperado', 'La Kebradita', 'A Girl Like You', 'A Todos Ellos', 'Hip Hop No Pares', 'Katia, Tania, Paulina y la Kim', 'Belludita', 'Mi Negra a Bailal', 'Lala Meda', 'La Kebradita (Le Hammond Inferno Mix)']",2736.0
lastFM_9908,Album: BTM (Behind The Machine) / The Cooler,Syncopix,,
lastFM_9917,A Contraluz,La Vela Puerca,"['Llenos De Magia', 'Sin Palabras', 'Dice', 'De Atar', 'Va A Escampar', 'Escobas', 'Clarobscuro', 'Zafar', 'Caldo Precoz', 'Haciendose Pasar Por Luz', 'En EL Limbo', 'Un Frasco', 'A Lo Verde']",3386.0
lastFM_9922,Fuse One: The Complete Recordings,Fuse One,,
lastFM_9931,The Great Learning / Two Poems,Cornelius Cardew,,
lastFM_9944,Voodoo,M. Model Machine,"['Voodoo', 'Voodoo (Cheshire Catz Remix)', 'Menace']",790.0
lastFM_9946,The Trials Of Van Occupanther,Midlake,"['Roscoe', 'Bandits', 'Head Home', 'Van Occupanther', 'Young Bride', 'Branches', 'In This Camp', 'We Gathered In Spring', 'It Covers The Hillsides', 'Chasing After Deer', 'You Never Arrived']",2663.0
lastFM_9959,Osunlade -  Elements Beyond,Osunlade,"['A Cloudy Mist', 'A MonkÃ¢â‚¬â„¢s Tear (Original Mix)', 'Stomp', 'Frequencies', 'MommaÃ¢â‚¬â„¢s Groove', 'My Reflection', 'QueenÃ¢â‚¬â„¢s Battle', '139th Street', 'Cream', 'April']",3896.0
lastFM_9961,Contrasts,The Pollen,,
lastFM_9966,Hidden Stash III,Kottonmouth Kings,"['Still Smokin', 'Feels So Good', 'Things I Do', 'Chronic Weed', 'Legalize Or Legal Lies', 'Dust To Dust', 'Police Story', 'One Life', 'Pimpin Lessons', 'Set Me Free', 'Karma', 'Hit That', 'Same Ole Story', 'Hidden Stash', 'Keepa Lookout', 'Somethin 4 Your Stereo', 'Stick Together (Remix)', 'Last Daze', 'Lets Ride', 'The Lottery (Remix)', 'Batter Swing', 'Flyin High', 'Power Trippin', 'Rip N Tear', 'Peace Of Mind (Price Remix)']",5603.0
lastFM_9975,Chrome,John Debo,"['The Baguio Track (Saeed & Palash Remix)', 'Promises', ""Don't Do It"", 'ShaÃƒÂ¯va', 'Choose Life (Trancesetters Remix)', 'Standing', 'Second Contact', 'Philter', 'Falling Together', '1-800-Ming', 'Deep Progress (Z2 Remix)']",4462.0
lastFM_9987,Novecento -  Dreamland,Novecento,"['Love Is Gonna Get Cha', ""Don't Look Back"", 'Walking On Ceilings', 'Changes', 'Near Me', 'Dreamland Paradise']",1656.0
lastFM_9989,*popular* 5 Yards / Afterglow,Signum,,
lastFM_9992,- new - My Girlfriend Is Out of Town 2,J. Lewis,,
lastFM_10000,*popular* Madame Butterfly,G. Puccini,"['Act 1: E soffito e pareti', 'Act 1: Dovunque al mondo lo Yanko', 'Act 1: Amore e grillo', 'Act 1: Ancora un passo or via', 'Act 1: Gran ventura', ""Act 1: L'Imperial Commisario"", 'Act 1: Vieni, amor mio!', 'Act 1: Ieri son salita tuua sola', 'Act 1: Madame Butterfly', 'Act 1: Cio-Cio-San!', 'Act 1: Bimba, bimba, non piangere', 'Act 1: Bimba daglia occhi', 'Act 1: Vogliatemi bene', 'Act 2 - Scene 1: Un bel di']",3060.0
lastFM_10006,To The Music,Axwell,,
lastFM_10022,Viktor Casanova,Italoboyz,"['Viktor Casanova', 'Viktor Casanova (Original Mix)', 'Viktor Casanova (Samim Remix)', 'Viktor Casanova (Lee Curtiss Remix)', 'Viktor Casanova (Lee Curtiss Remix) (Lee Curtiss Remix)']",2008.0
lastFM_10023,Silvester Anfang -  Damnation On Tweede Kerstdag,Silvester Anfang,,
lastFM_10043,Hypnotized (I'm,Clubland,,
lastFM_10047,You Turn Me On,Rick James,,
lastFM_10055,The Analogue Years,The Loop Orchestra,"['Bride (excerpt)', 'Artery', 'Outsiders & Outcasts', 'Demise', 'Hypnotique', 'Woolloomooloop']",4132.0
lastFM_10061,Wayfaring Stranger: A Spiritual Songbook,K. AsbjÃƒÂ¸rnsen,"['Trying to get home', 'Ride up in the chariot', 'Now we take this feeble body', 'In that morning', 'Come Go With Me', 'Wish I was in heaven sitting down', 'Going up', ""Don't be weary, traveler"", 'Oh glory']",1815.0
lastFM_10069,Beyond the Rain,C. Freeman,"['Two Over One', 'Beyond The Rain', 'Excerpts', 'My One And Only Love', ""Pepe's Samba""]",2177.0
lastFM_10072,Enclosed Spaces,Skin Divers,,
lastFM_10088,Warage -  Black Metal War,Warage,"['Black Metal War', 'Reich', 'Revolution', 'Genocide', 'Purifier par le feu', 'Aropsaid', 'Cenotaphe', 'Eternal Winter', 'Metrocosmopolis', 'Stone Of Dark Land']",2372.0
lastFM_10089,The Dancefloor,little fella,,
lastFM_10103,Breath You Take (The Singles),The Police,,
lastFM_10114,Butterfly,S3RL,Butterfly,290.0
lastFM_10122,Experience,Plastic I.,"['Uncircumcised Twin', 'Siamese Lust']",213.0
lastFM_10133,Exterminator,P. Scream,,
lastFM_10140,Human On The Outside,A. Davey,"['Atmosphere', 'Years Ago Miles Away', 'Eyes Closed', 'Drum Head', 'Marine Snow', 'Nothing is Weird', 'World of Fear', 'Ethnic Mosaic, Part 1', 'Ethnic Mosaic, Part 2', 'The Unseen', 'Delusions of Ganja', 'Dog Star', 'Glass Wolves']",3149.0
lastFM_10149,Self-preservation intact with teeth,Christopher M.,,0.0
lastFM_10164,It's  Outside,Roborobika,"['It`s Rainy', 'Pulsarium', 'Pozitivation', 'IDMan', 'Woodorchestra']",1416.0
lastFM_10167,Sylvester -  Trouble In Paradise,Sylvester,,
lastFM_10173,Runner,Remake,,
lastFM_10179,Gallery  Classics: Tchaikovsky,Pyotr Ilyich Tchaikovsky,,
lastFM_10191,Age of Tyranny - The Tenth Crusade,Pro-Pain,,
lastFM_10197,Ascension,Eskmo,"['Crystal Entrance', 'Mists of Ether', 'Viral 08', 'Peace', 'Forest Rhythm', 'New Pipes', 'Phobos', 'Slitherback', 'Wasp Nest', 'Lord of Life (remix)', 'Deep Waters']",3574.0
lastFM_10200,Stripped,Longview,,
lastFM_10213,- new - Girlfriend (Junkie XL Remix),Avril Lavigne,"['Girlfriend (Junkie XL Mix)', 'Girlfriend (Junkie XL Extended Mix)']",558.0
lastFM_10227,*popular* Let the Music Take Control,Laura Comfort,,
lastFM_10229,California  Burning Dreams,GHQ,,
lastFM_10235,*popular* Unplugged,MC Software,,
lastFM_10249,Fast Forward the,Zodiac Y.,,
lastFM_10255,Got Issues,T. Offspring,"[""She's Got Issues"", ""The Kids Aren't Alright (Wiseguys mix)"", ""The Kids Aren't Alright (Wiseguys Instrumental)"", 'Pretty Fly (For A White Guy) (The Baka Boyz Low Rider Remix)']",409.0
lastFM_10263,Surrender,Margie Joseph,,
lastFM_10277,of Nightmare,Endless Dismal M.,"['Thirst for Pleasure', 'I.S.L.N.W.D.', 'Griefs']",1018.0
lastFM_10282,Surrender,Wingmen,,
lastFM_10286,Foolish Mentality  Outside World,12 Jewels,,
lastFM_10287,Greatest Show On Earth,Strangelove,,
lastFM_10288,- new - The Simple Things,Joe Cocker,"['My Strongest Weakness', 'When The Night Comes (Live)', 'Unchain My Heart (Live)']",931.0
lastFM_10295,S. Etien -  We Belong,S. Etien,"[""We Belong (Head Horny's Remix)"", 'We Belong (Trance Re-Mix)', 'We Belong (Factory Team Mix)']",1065.0
lastFM_10298,Trouble,J. Lloyd,"['Bidi Bidi Bom Bwah', 'Michael', 'Bad Motherfucker', 'Trouble Within', 'Mushroom Madness', 'What We Have', 'You And I', 'Sabana Salty', 'Alone With You', 'All The Honey', 'You Out Or In?', 'Oove Booths']",3557.0
lastFM_10307,Beyond the Sound Barrier,W. Shorter Quartet,"[""Smilin' Through"", 'As Far As The Eye Can See', 'On Wings Of Song', 'Tinker Bell', 'Joy Ryder', 'Over Shadow Hill Way', 'Adventures Aboard The Golden Mean', 'Beyond The Sound Barrier']",3679.0
lastFM_10318,Voodoo,Warrior,,
lastFM_10319,The Veil -  Surrender,The Veil,"['Twist', 'The Rain', 'love in a dying world', 'Sway', 'pale hose', 'Closet Floor', 'Thy Will', 'Manikin']",1842.0
lastFM_10321,Album: The Enchanted Forest,Suzanne Langille,"['Invocation', 'Old John', 'The River', ""Jackie's Dream"", 'The Waterfall', 'Promise Me', 'Return To The Waterfall', ""Jackie's Dance"", ""The Raven's Song"", ""Anne's Song"", 'In The Woods', ""Old John's Song"", 'To The Mountain', 'The Escape', 'Closing']",1875.0
lastFM_10322,O. Fairytale -  Speaking Spooky,O. Fairytale,"['[untitled]', '[untitled]', '[untitled]', '[untitled]', '[untitled]', '[untitled]']",924.0
lastFM_10329,Broken,K.E.O.,,
lastFM_10337,Primitive Song,Hutenti,,
lastFM_10338,[explicit] Not The Greatest Rapper,1000 Clowns,,
lastFM_10343,From This Day On / Let Our Love Begin,Eddie Bo,"['From This Day On', 'Let Our Love Begin']",291.0
lastFM_10344,Album: When I'm With You,Jinnel,"[""When I'm With You (anthony acid/dj skribble radio"", ""When I'm With You (malicious mike's breakbeat radi"", ""When I'm With You (NCP original radio edit)"", ""When I'm With You (NCP extended mix)"", ""When I'm With You (malicious mike's breakfast dub"", ""When I'm With You (anthony acid/dj skribble club m"", ""When I'm With You (LD30 trance anthem mix)""]",2446.0
lastFM_10353,- new - Spooky Cookie!,Massimo And Gretel,Spooky Cookie!,1115.0
lastFM_10355,Spaceship,K. Gitane,,
lastFM_10358,Vanishing Point  Point Vanishes,deadmau5,,
lastFM_10369,Casanova,RondÃƒÂ² Veneziano,"['Casanova', 'Nuovi orizzonti', 'Nostalgia Di Venezia', 'Rosaura', 'Giardino incantato', 'Sogno Veneziano', ""Preludio all'amore"", ""L'orientale"", 'Interludio', 'Cecilia']",2023.0
lastFM_10375,The  Brothers,70 Gwen Party,"['The Searl Brothers', 'Robot Assassin']",505.0
lastFM_10376,Better Get Ready,Lulu,"['Better Get Ready', 'Better Get Ready (Almighty Definitive mix edit)', 'Hurt Me So Bad (Almight mix)']",1194.0
lastFM_10388,Teleport -  Casino Royal EP,Teleport,,
lastFM_10389,The Music Comes Alive,Solina,,
lastFM_10423,Breakaway,Inaya Day,"['Breakaway (Chris Fraser Main Mix)', 'Breakaway (Taylor Square Remix)', ""Breakaway (Bill Bennett's Morning Club Mix)"", ""Breakaway (Bill Bennett's Anthem Club Mix)""]",1778.0
lastFM_10430,Elevator Baby / Outer Battery,Abbc,,
lastFM_10433,[explicit] Don't Give Up,Artepal,"[""Don't Give Up (Alberto Carpani One Radio)"", ""Don't Give Up (Antiqua radio mix)"", ""Don't Give Up (Alberto Carpani ONE extended)"", ""Don't Give Up (Antiqua extended mix)""]",1040.0
lastFM_10448,Spirit of Life EP,3. Root,,
lastFM_10450,The Execution  All Things,Rilo Kiley,"[""The Good That Won't Come Out"", ""Paint's Peeling"", 'So Long', 'A Better Son/Daughter', 'Hail to Whatever You Found in the Sunlight That Surrounds You', 'My Slumbering Heart', 'Three Hopeful Thoughts', 'Spectacular Views']",2204.0
lastFM_10453,An Infinite,T. Beauty Room,"['Soul Horizon', 'Burn My Bridges', 'Holding On', 'Visions Of Joy', 'Weight Of The World', ""Don't You Know"", 'Fortress', 'Shades Of Yesterday', 'The Moment', 'Those Days']",2348.0
lastFM_10460,World,T. Mahal,"['When I Feel the Sea Beneath My Soul', 'My Ancestors', 'Slave Driver', 'West Indian Revelation', 'Ta', 'Kalimba', 'Desperate Lover', ""Clara 'St. Kitts Woman'"", 'Clara ""St. Kitts Woman""', 'Cajun Waltz', 'Roll, Turn, Spin', 'Johnny Too Bad', 'Brown Eyed Handsome Man', 'Blackjack Davey', 'Music Keeps Me Together', 'When I Feel The Sea Beneath My Soul (Reprise)']",3674.0
lastFM_10466,The Score (An Epic Journey),Epica (2),,
lastFM_10471,Standing On A Beach - The Singles,The Cure,,
lastFM_10481,Spooky  U Know,R. Pilgrem,,
lastFM_10485,The Psychedelic World Of The 13th Floor Elevators,1. Floor Elevators,,
lastFM_10488,Backwash,Regurgitation,"['Pesticide', 'Laryngitis (New Version)', 'Implosion', 'Aggravated Assault', 'Pissant', 'Bathrooms Rule', 'Bathrooms Rule', 'Possession (Sacrifice)', 'Laryngitis', 'Laryngitis', 'Spermicide', 'Beermacht']",1439.0
lastFM_10489,Jash -  Inside outside,Jash,"['Delving out to get in', 'Inside is so nice', 'There we go out', 'Can in out again', 'The wind is light']",1234.0
lastFM_10490,Lithium Enchantment,Lithium Enchantment,"['erised wen', 'grey blocks (revamp)', 'troposail', 'damp riverside', ""waen het d'har"", 'erebus', 'capture', 'landing pad', 'fadeaway', 'worm hole', 'marks with hands', 'emerge v.2', 'neon slide v.1', 'reentry', 'floatrocks plateau']",2678.0
lastFM_10495,Every Day,J. Donovan,,
lastFM_10507,Righteous Are the Conqueror,M. Prophet,"['Righteous Are the Conqueror', 'Long Long Tribulation', 'Conscious Dreadlocks', 'Make Me a Romance', 'Cassandra', 'Originally', 'What Is the Difference', 'Gypsy Women', 'Happy Days', 'Cassandra (12Ã¢â‚¬? Mix)', 'Help Them Please (12Ã¢â‚¬? Mix)']",2740.0
lastFM_10515,Purple  / Polly,Animal Collective,,
lastFM_10518,Mo-Dettes -  The Story So Far,Mo-Dettes,"['Fandango', 'Dark Park Creeping', 'Paint It Black', 'White Mouse Disco', 'Bedtime Stories', 'Foolish Girl', ""Norman (He's No Rebel)"", 'Sparrow', 'Milord']",139.0
lastFM_10528,Musicology,Musicology,"['Fear Of Expression', 'Telefone 529', 'Metropolis', 'Obsessed']",1217.0
lastFM_10538,Flight Of The Albatross,Fairmont,"['Flight Of The Albatross (12"" Edit)', ""Flight Of The Albatross (Reef Carribean's For The Love Of An Albatross Remix)"", 'Flight Of The Albatross (Metope Remix)', 'Flight Of The Albatross (Christ Remix)', 'Flight of the Albatross (Dongs Tool)']",1633.0
lastFM_10544,Zanza L. -  DJs United Remix Files Vol. 1,Zanza L.,,
lastFM_10571,Dark Ascension,Rick Wade,,
lastFM_10579,Revealing,James Blood Ulmer,"['Revealing', 'Raw Groove', 'Overtime', 'Love Nest']",2186.0
lastFM_10582,Happydeadmen -  Classics - A decade in pop,Happydeadmen,"['Silent Sigh City', 'Heaven No!', 'We Swim', 'A Lovesong', 'Science Fiction', 'Spectacular Way', ""Saints' Everlasting Rest"", 'Whatever Happens', 'The Age Of Chivalry', 'Postcard From Madrid', 'The Seas Are Sailed']",534.0
lastFM_10583,Deep... In The Realm Of The Purple Diamond,The Noise Of Art,,
lastFM_10587,Dead Soul Brothers,D. Soul Brothers,"['Yeah Yeah Yeah', 'come on now', 'Come On Now (Phones Remix)', 'Wires', '1969', 'Love Is With Me', 'Blessed', 'Overtime']",1887.0
lastFM_10595,Loves Are Like Empires,Glissando,"['...and Before We Knew It Had Happened At All, It Was Over', 'What The Exultant Heart Calls Good', 'Into Sleep To Create A Flame', 'A Whisper of the Eye', 'A Fleeting Glimpse', 'Love Or No Love']",4313.0
lastFM_10597,Beyond The Wall  Sound,Metallica,"['Master of Puppets', 'For Whom the Bell Tolls', 'Ride the Lightning', 'Bass Solo', 'Whiplash', 'Peanuts/The Four Horsemen', 'Am I Evil', 'Damage, Inc.']",2354.0
lastFM_10615,This Was Supposed to Be the Future,The Nextmen,"['Let It Roll', 'Blood Fire', 'Did No Wrong', 'Tuffen Up', 'Knowledge Be Born', 'Something Got You', 'Concentrate', 'The Drop', 'Let It Be', 'Move', 'Piece of the Pie', 'Camera Tricks', 'Memory Lane', 'This Was Supposed to Be the Future']",3332.0
lastFM_10616,Long Season,Fishmans,,
lastFM_10620,Joyride EP,Keisuke Kondo,,
lastFM_10622,A Journey Through The Roman's Empire,Athletic Automaton,"['The Small Ball Game', ""Roman's Empire A. D."", 'The Gladiators Sandal Fight', ""Ceasar's Haircut"", 'Achilles Last Tendon', 'A Circus Maximus', 'Hands Without Feet', 'The Smaller Ball Game']",3204.0
lastFM_10624,Album: Classics Volume 4: Mo Ti Mo And Destiny,King Sunny Ade,,
lastFM_10625,Heartbreaker,I. Signum,"['Heartbreaker (Extended Version)', 'Unrestricted (Exclusive B-Side)', 'Energy (Fermin Aguilera Remix)', 'Heartbreaker (Implant Remix)', 'Symmetry (Vicious Pink Goo Remix)', 'Heartbreaker (Lia Organa & Electric Prince Remix)', 'Heartbreaker (According To Phillip Remix)']",2151.0
lastFM_10626,Memorabilia - The Singles,Soft Cell,,
lastFM_10628,Album: The Concert,M@D,,
lastFM_10642,Endless Summer / Dr Agnostic,Baron,,
lastFM_10647,Chronicles: Death Row Classics,Dr. Dre,"['One Eight Seven', ""Dre Day (And Everybody's Celebratin')"", ""Nuthin' but a 'G' Thang"", 'Gin And Juice', 'Doggy Dogg World', 'California Love (remix)', 'Murder Was The Case', ""Ain't No Fun"", ""Bitches Ain't Shit"", 'Puffin on Blunts and Drankin Tanqueray']",2726.0
lastFM_10653,The Stage Names,Okkervil R.,"[""Unless It's Kicks"", 'A Hand to Take Hold of the Scene', 'Savannah Smiles', 'Plus Ones', 'A Girl in Port', ""You Can't Hold the Hand of a Rock and Roll Man"", 'John Allyn Smith Sails']",1952.0
lastFM_10672,Afterglow,I. Thinking,,
lastFM_10700,Vanessa -  Crazy For You,Vanessa,,
lastFM_10714,Broken words and lost answers,Lunt,"['Double Strapontine', 'i left the light to fade behind my windows', 'Blurred Feelings', 'A shifting door and my heart to borrow', 'Simple glitches', 'Paradox of floating arrow']",2245.0
lastFM_10716,Secret Secret Singles,Boy/Girl,"['Alcohol and Certain Medications', 'The Shakes', 'Stare to the Sun', 'Kyll Kyll Kyll', 'Rorshack']",656.0
lastFM_10734,Sound Of The Future / Re-Arrange Beats,CLSM,,
lastFM_10736,After  Sunrise,Amurai,"['After The Sunrise (Original Mix)', 'After The Sunrise (Alex M.O.R.P.H. b2b Woody van Eyden Full on Remix)', 'After The Sunrise (Alex M.O.R.P.H. b2b Woody van Eyden Dark as Dub)', 'After The Sunrise (Daniel Kandi Rising Remix)', 'After The Sunrise (Manvel Ter-Pogosyan Remix)']",2226.0
lastFM_10749,The Walls Came Down: The Best Of The Mercury Years,T. Call,"['War-Weary World', ""There's A Heart Here"", 'Doubt', 'Upperbirth', 'Flesh And Steel', 'Waiting For The End', 'The Walls Came Down', 'Turn A Blind Eye', 'Modern Romans', 'Back From The Front', 'Destination', 'Violent Times', 'All About You', 'Scene Beyond Dreams', 'Tremble', 'Delivered', 'Heavy Hand', 'One Life Leads To Another']",4417.0
lastFM_10755,Brokenline,Emanuele Muro,,
lastFM_10762,Primitive,hal mcgee,,
lastFM_10763,Best Of The Brothers Johnson,Brothers Johnson,"[""I'll Be Good To You"", 'Free and Single', 'Land of Ladies', 'Get The Funk Out Ma Face', 'Tomorrow', ""Runnin' For Your Lovin'"", 'Strawberry Letter 23', 'Right on Time', '""Q""', 'Blam!!', ""Ain't We Funkin' Now"", 'Light Up the Night', 'Treasure', 'The Real Thing', 'You Keep Me Coming Back', ""I'm Giving You All of My Love"", 'Kick It To The Curb (Edit)']",4284.0
lastFM_10768,Renaissance of the Resistance,Kahil El'Zabar's Ritual T.,"['Sweet Meat', 'Ornette', 'Renaissance of the Resistance', 'Trane In Mind', 'Golden Sea', 'Fatsmo', 'Save Your Love for Me']",3613.0
