"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] DateComparator(date) record1Value","[0] DateComparator(date) record2Value","[0] DateComparator(date) record1PreprocessedValue","[0] DateComparator(date) record2PreprocessedValue","[0] DateComparator(date) similarity","[0] DateComparator(date) postproccesedSimilarity","[1] StringComparator(actors_actor_name, jaccard) record1Value","[1] StringComparator(actors_actor_name, jaccard) record2Value","[1] StringComparator(actors_actor_name, jaccard) record1PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) record2PreprocessedValue","[1] StringComparator(actors_actor_name, jaccard) similarity","[1] StringComparator(actors_actor_name, jaccard) postproccesedSimilarity","[2] StringComparator(title, jaccard) record1Value","[2] StringComparator(title, jaccard) record2Value","[2] StringComparator(title, jaccard) record1PreprocessedValue","[2] StringComparator(title, jaccard) record2PreprocessedValue","[2] StringComparator(title, jaccard) similarity","[2] StringComparator(title, jaccard) postproccesedSimilarity"
"RuleBasedMatcher","actors_44","golden_globes_181","0.08333333333333333","","1971-01-01","2008-01-01","1971-01-01","2008-01-01","0.0","0.0","Glenda Jackson","Bill Paxton","glenda jackson","bill paxton","0.0","0.0","Women In Love","Big Love","women in love","big love","0.25","0.25"
"RuleBasedMatcher","actors_44","golden_globes_237","0.08333333333333333","","1971-01-01","2007-01-01","1971-01-01","2007-01-01","0.0","0.0","Glenda Jackson","Bill Paxton","glenda jackson","bill paxton","0.0","0.0","Women In Love","Big Love","women in love","big love","0.25","0.25"
"RuleBasedMatcher","actors_44","golden_globes_81","0.08333333333333333","","1971-01-01","2010-01-01","1971-01-01","2010-01-01","0.0","0.0","Glenda Jackson","['Bill Paxton', 'Chlo� Sevigny']","Glenda Jackson","['Bill Paxton', 'Chlo� Sevigny']","0.0","0.0","Women In Love","Big Love","women in love","big love","0.25","0.25"
"RuleBasedMatcher","actors_44","golden_globes_1082","0.06666666666666667","","1971-01-01","1990-01-01","1971-01-01","1990-01-01","0.0","0.0","Glenda Jackson","Al Pacino","glenda jackson","al pacino","0.0","0.0","Women In Love","Sea Of Love","women in love","sea of love","0.2","0.2"
"RuleBasedMatcher","actors_44","golden_globes_1033","0.0","","1971-01-01","1991-01-01","1971-01-01","1991-01-01","0.0","0.0","Glenda Jackson","['Julia Roberts', 'Richard Gere', 'Hector Elizondo']","Glenda Jackson","['Julia Roberts', 'Richard Gere', 'Hector Elizondo']","0.0","0.0","Women In Love","Pretty Woman","women in love","pretty woman","0.0","0.0"
"RuleBasedMatcher","actors_44","golden_globes_917","0.08333333333333333","","1971-01-01","1993-01-01","1971-01-01","1993-01-01","0.0","0.0","Glenda Jackson","Michelle Pfeiffer","glenda jackson","michelle pfeiffer","0.0","0.0","Women In Love","Love Field","women in love","love field","0.25","0.25"
"RuleBasedMatcher","actors_44","golden_globes_869","0.0","","1971-01-01","1994-01-01","1971-01-01","1994-01-01","0.0","0.0","Glenda Jackson","Debra Winger","glenda jackson","debra winger","0.0","0.0","Women In Love","Dangerous Woman, a","women in love","dangerous woman, a","0.0","0.0"
"RuleBasedMatcher","actors_44","golden_globes_281","0.06666666666666667","","1971-01-01","2006-01-01","1971-01-01","2006-01-01","0.0","0.0","Glenda Jackson","Shirley MacLaine","glenda jackson","shirley maclaine","0.0","0.0","Women In Love","In Her Shoes","women in love","in her shoes","0.2","0.2"
"RuleBasedMatcher","actors_45","golden_globes_1891","0.9999999999999999","","1972-01-01","1972-01-01","1972-01-01","1972-01-01","1.0","1.0","Jane Fonda","Jane Fonda","jane fonda","jane fonda","1.0","1.0","Klute","Klute","klute","klute","1.0","1.0"
"RuleBasedMatcher","actors_45","golden_globes_1901","0.3333333333333333","","1972-01-01","1972-01-01","1972-01-01","1972-01-01","1.0","1.0","Jane Fonda","Walter Matthau","jane fonda","walter matthau","0.0","0.0","Klute","Kotch","klute","kotch","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1741","0.0","","1972-01-01","1976-01-01","1972-01-01","1976-01-01","0.0","0.0","Jane Fonda","['Julie Christie', 'Goldie Hawn', 'Warren Beatty', 'Lee Grant']","Jane Fonda","['Julie Christie', 'Goldie Hawn', 'Warren Beatty', 'Lee Grant']","0.0","0.0","Klute","Shampoo","klute","shampoo","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1675","0.0","","1972-01-01","1978-01-01","1972-01-01","1978-01-01","0.0","0.0","Jane Fonda","Telly Savalas","jane fonda","telly savalas","0.0","0.0","Klute","Kojak","klute","kojak","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1759","0.0","","1972-01-01","1976-01-01","1972-01-01","1976-01-01","0.0","0.0","Jane Fonda","Telly Savalas","jane fonda","telly savalas","0.0","0.0","Klute","Kojak","klute","kojak","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1713","0.0","","1972-01-01","1977-01-01","1972-01-01","1977-01-01","0.0","0.0","Jane Fonda","Telly Savalas","jane fonda","telly savalas","0.0","0.0","Klute","Kojak","klute","kojak","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1798","0.0","","1972-01-01","1975-01-01","1972-01-01","1975-01-01","0.0","0.0","Jane Fonda","Telly Savalas","jane fonda","telly savalas","0.0","0.0","Klute","Kojak","klute","kojak","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1521","0.0","","1972-01-01","1982-01-01","1972-01-01","1982-01-01","0.0","0.0","Jane Fonda","Danny Kaye","jane fonda","danny kaye","0.0","0.0","Klute","Skokie","klute","skokie","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1781","0.0","","1972-01-01","1975-01-01","1972-01-01","1975-01-01","0.0","0.0","Jane Fonda","['Diahann Carroll', 'James Earl Jones']","Jane Fonda","['Diahann Carroll', 'James Earl Jones']","0.0","0.0","Klute","Claudine","klute","claudine","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1186","0.0","","1972-01-01","1988-01-01","1972-01-01","1988-01-01","0.0","0.0","Jane Fonda","Jack Nicholson","jane fonda","jack nicholson","0.0","0.0","Klute","Ironweed","klute","ironweed","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_517","0.0","","1972-01-01","2001-01-01","1972-01-01","2001-01-01","0.0","0.0","Jane Fonda","['Juliette Binoche', 'Judi Dench']","Jane Fonda","['Juliette Binoche', 'Judi Dench']","0.0","0.0","Klute","Chocolat","klute","chocolat","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_158","0.0","","1972-01-01","2008-01-01","1972-01-01","2008-01-01","0.0","0.0","Jane Fonda","['Nikki  Blonsky', 'John Travolta']","Jane Fonda","['Nikki  Blonsky', 'John Travolta']","0.0","0.0","Klute","Hairspray","klute","hairspray","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1183","0.0","","1972-01-01","1988-01-01","1972-01-01","1988-01-01","0.0","0.0","Jane Fonda","['Barbra Streisand', 'Richard Dreyfuss']","Jane Fonda","['Barbra Streisand', 'Richard Dreyfuss']","0.0","0.0","Klute","Nuts","klute","nuts","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1385","0.0","","1972-01-01","1984-01-01","1972-01-01","1984-01-01","0.0","0.0","Jane Fonda","['Meryl Streep', 'Cher', 'Kurt Russell']","Jane Fonda","['Meryl Streep', 'Cher', 'Kurt Russell']","0.0","0.0","Klute","Silkwood","klute","silkwood","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_107","0.0","","1972-01-01","2009-01-01","1972-01-01","2009-01-01","0.0","0.0","Jane Fonda","Sean Penn","jane fonda","sean penn","0.0","0.0","Klute","Milk","klute","milk","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1618","0.0","","1972-01-01","1979-01-01","1972-01-01","1979-01-01","0.0","0.0","Jane Fonda","['Olivia Newton-John', 'John Travolta']","Jane Fonda","['Olivia Newton-John', 'John Travolta']","0.0","0.0","Klute","Grease","klute","grease","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_1864","0.0","","1972-01-01","1973-01-01","1972-01-01","1973-01-01","0.0","0.0","Jane Fonda","Helena Kallianiotes","jane fonda","helena kallianiotes","0.0","0.0","Klute","Kansas City Bomber","klute","kansas city bomber","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_2082","0.0","","1972-01-01","1963-01-01","1972-01-01","1963-01-01","0.0","0.0","Jane Fonda","Melina Mercouri","jane fonda","melina mercouri","0.0","0.0","Klute","Ph","klute","ph","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_571","0.0","","1972-01-01","2000-01-01","1972-01-01","2000-01-01","0.0","0.0","Jane Fonda","Janet McTeer","jane fonda","janet mcteer","0.0","0.0","Klute","Tumbleweeds","klute","tumbleweeds","0.0","0.0"
"RuleBasedMatcher","actors_45","golden_globes_544","0.0","","1972-01-01","2001-01-01","1972-01-01","2001-01-01","0.0","0.0","Jane Fonda","Bette Midler","jane fonda","bette midler","0.0","0.0","Klute","Bette","klute","bette","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1860","0.9333333333333332","","1973-01-01","1973-01-01","1973-01-01","1973-01-01","1.0","1.0","Liza Minnelli","['Liza Minnelli', 'Marisa Berenson', 'Joel Grey']","Liza Minnelli","['Liza Minnelli', 'Marisa Berenson', 'Joel Grey']","0.3333333333333333","0.3333333333333333","Cabaret","Cabaret","cabaret","cabaret","1.0","1.0"
"RuleBasedMatcher","actors_46","golden_globes_417","0.0","","1973-01-01","2003-01-01","1973-01-01","2003-01-01","0.0","0.0","Liza Minnelli","Adrien Brody","liza minnelli","adrien brody","0.0","0.0","Cabaret","Pianist, The","cabaret","pianist, the","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_866","0.0","","1973-01-01","1994-01-01","1973-01-01","1994-01-01","0.0","0.0","Liza Minnelli","['Holly Hunter', 'Anna Paquin']","Liza Minnelli","['Holly Hunter', 'Anna Paquin']","0.0","0.0","Cabaret","Piano, The","cabaret","piano, the","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_110","0.0","","1973-01-01","2009-01-01","1973-01-01","2009-01-01","0.0","0.0","Liza Minnelli","['Rebecca Hall', 'Javier Bardem', 'Pen�lope Cruz']","Liza Minnelli","['Rebecca Hall', 'Javier Bardem', 'Pen�lope Cruz']","0.0","0.0","Cabaret","Vicky Cristina Barcelona","cabaret","vicky cristina barcelona","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1387","0.0","","1973-01-01","1984-01-01","1973-01-01","1984-01-01","0.0","0.0","Liza Minnelli","['Tom Courtenay', 'Albert Finney']","Liza Minnelli","['Tom Courtenay', 'Albert Finney']","0.0","0.0","Cabaret","Dresser, The","cabaret","dresser, the","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1545","0.0","","1973-01-01","1981-01-01","1973-01-01","1981-01-01","0.0","0.0","Liza Minnelli","Ray Sharkey","liza minnelli","ray sharkey","0.0","0.0","Cabaret","Idolmaker, The","cabaret","idolmaker, the","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1347","0.0","","1973-01-01","1985-01-01","1973-01-01","1985-01-01","0.0","0.0","Liza Minnelli","Lesley Ann Warren","liza minnelli","lesley ann warren","0.0","0.0","Cabaret","Songwriter","cabaret","songwriter","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1773","0.0","","1973-01-01","1975-01-01","1973-01-01","1975-01-01","0.0","0.0","Liza Minnelli","['Faye Dunaway', 'Jack Nicholson', 'John Huston']","Liza Minnelli","['Faye Dunaway', 'Jack Nicholson', 'John Huston']","0.0","0.0","Cabaret","Chinatown","cabaret","chinatown","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_652","0.0","","1973-01-01","1999-01-01","1973-01-01","1999-01-01","0.0","0.0","Liza Minnelli","['Stockard Channing', 'Laura Dern']","Liza Minnelli","['Stockard Channing', 'Laura Dern']","0.0","0.0","Cabaret","Baby Dance, The","cabaret","baby dance, the","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_466","0.0","","1973-01-01","2002-01-01","1973-01-01","2002-01-01","0.0","0.0","Liza Minnelli","['Nicole Kidman', 'Ewan McGregor']","Liza Minnelli","['Nicole Kidman', 'Ewan McGregor']","0.0","0.0","Cabaret","Moulin Rouge!","cabaret","moulin rouge!","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_14","0.0","","1973-01-01","2011-01-01","1973-01-01","2011-01-01","0.0","0.0","Liza Minnelli","Johnny Depp","liza minnelli","johnny depp","0.0","0.0","Cabaret","Alice in Wonderland","cabaret","alice in wonderland","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_969","0.0","","1973-01-01","1993-01-01","1973-01-01","1993-01-01","0.0","0.0","Liza Minnelli","Hume Cronyn","liza minnelli","hume cronyn","0.0","0.0","Cabaret","Broadway Bound","cabaret","broadway bound","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1201","0.0","","1973-01-01","1988-01-01","1973-01-01","1988-01-01","0.0","0.0","Liza Minnelli","Rob Lowe","liza minnelli","rob lowe","0.0","0.0","Cabaret","Square Dance","cabaret","square dance","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_341","0.0","","1973-01-01","2005-01-01","1973-01-01","2005-01-01","0.0","0.0","Liza Minnelli","Ian McShane","liza minnelli","ian mcshane","0.0","0.0","Cabaret","Deadwood","cabaret","deadwood","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1656","0.0","","1973-01-01","1978-01-01","1973-01-01","1978-01-01","0.0","0.0","Liza Minnelli","['Diane Keaton', 'Woody Allen']","Liza Minnelli","['Diane Keaton', 'Woody Allen']","0.0","0.0","Cabaret","Annie Hall","cabaret","annie hall","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_735","0.0","","1973-01-01","1997-01-01","1973-01-01","1997-01-01","0.0","0.0","Liza Minnelli","Heather Locklear","liza minnelli","heather locklear","0.0","0.0","Cabaret","Melrose Place","cabaret","melrose place","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_837","0.0","","1973-01-01","1995-01-01","1973-01-01","1995-01-01","0.0","0.0","Liza Minnelli","['Heather Locklear', 'Laura Leighton']","Liza Minnelli","['Heather Locklear', 'Laura Leighton']","0.0","0.0","Cabaret","Melrose Place","cabaret","melrose place","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_785","0.0","","1973-01-01","1996-01-01","1973-01-01","1996-01-01","0.0","0.0","Liza Minnelli","Heather Locklear","liza minnelli","heather locklear","0.0","0.0","Cabaret","Melrose Place","cabaret","melrose place","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_888","0.0","","1973-01-01","1994-01-01","1973-01-01","1994-01-01","0.0","0.0","Liza Minnelli","Heather Locklear","liza minnelli","heather locklear","0.0","0.0","Cabaret","Melrose Place","cabaret","melrose place","0.0","0.0"
"RuleBasedMatcher","actors_46","golden_globes_1190","0.0","","1973-01-01","1988-01-01","1973-01-01","1988-01-01","0.0","0.0","Liza Minnelli","['Jennifer Grey', 'Patrick Swayze']","Liza Minnelli","['Jennifer Grey', 'Patrick Swayze']","0.0","0.0","Cabaret","Dirty Dancing","cabaret","dirty dancing","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_1819","0.7000000000000001","1","1974-01-01","1974-01-01","1974-01-01","1974-01-01","1.0","1.0","Glenda Jackson","['Glenda Jackson', 'George Segal']","Glenda Jackson","['Glenda Jackson', 'George Segal']","0.5","0.5","A Touch of Class","Touch Of Class, a","a touch of class","touch of class, a","0.6","0.6"
"RuleBasedMatcher","actors_47","golden_globes_52","0.0","","1974-01-01","2010-01-01","1974-01-01","2010-01-01","0.0","0.0","Glenda Jackson","Carey Mulligan","glenda jackson","carey mulligan","0.0","0.0","A Touch of Class","Education, An","a touch of class","education, an","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_2171","0.0","","1974-01-01","1959-01-01","1974-01-01","1959-01-01","0.0","0.0","Glenda Jackson","['Clark Gable', 'Gig Young']","Glenda Jackson","['Clark Gable', 'Gig Young']","0.0","0.0","A Touch of Class","Teacher's Pet","a touch of class","teacher's pet","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_804","0.0","","1974-01-01","1996-01-01","1974-01-01","1996-01-01","0.0","0.0","Glenda Jackson","Charles S. Dutton","glenda jackson","charles s. dutton","0.0","0.0","A Touch of Class","Piano Lesson, The","a touch of class","piano lesson, the","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_1531","0.0","","1974-01-01","1981-01-01","1974-01-01","1981-01-01","0.0","0.0","Glenda Jackson","Deborah Raffin","glenda jackson","deborah raffin","0.0","0.0","A Touch of Class","Touched By Love","a touch of class","touched by love","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_591","0.0","","1974-01-01","2000-01-01","1974-01-01","2000-01-01","0.0","0.0","Glenda Jackson","Dylan McDermott","glenda jackson","dylan mcdermott","0.0","0.0","A Touch of Class","Practice, The","a touch of class","practice, the","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_540","0.0","","1974-01-01","2001-01-01","1974-01-01","2001-01-01","0.0","0.0","Glenda Jackson","Dylan McDermott","glenda jackson","dylan mcdermott","0.0","0.0","A Touch of Class","Practice, The","a touch of class","practice, the","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_642","0.0","","1974-01-01","1999-01-01","1974-01-01","1999-01-01","0.0","0.0","Glenda Jackson","['Dylan McDermott', 'Camryn Manheim']","Glenda Jackson","['Dylan McDermott', 'Camryn Manheim']","0.0","0.0","A Touch of Class","Practice, The","a touch of class","practice, the","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_638","0.0","","1974-01-01","1999-01-01","1974-01-01","1999-01-01","0.0","0.0","Glenda Jackson","Roma Downey","glenda jackson","roma downey","0.0","0.0","A Touch of Class","Touched By an Angel","a touch of class","touched by an angel","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_684","0.0","","1974-01-01","1998-01-01","1974-01-01","1998-01-01","0.0","0.0","Glenda Jackson","['Roma Downey', 'Della Reese']","Glenda Jackson","['Roma Downey', 'Della Reese']","0.0","0.0","A Touch of Class","Touched By an Angel","a touch of class","touched by an angel","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_1992","0.0","","1974-01-01","1968-01-01","1974-01-01","1968-01-01","0.0","0.0","Glenda Jackson","Dustin Hoffman","glenda jackson","dustin hoffman","0.0","0.0","A Touch of Class","Graduate, The","a touch of class","graduate, the","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_2119","0.0","","1974-01-01","1962-01-01","1974-01-01","1962-01-01","0.0","0.0","Glenda Jackson","Fred MacMurray","glenda jackson","fred macmurray","0.0","0.0","A Touch of Class","Absent-Minded Professor, The","a touch of class","absent-minded professor, the","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_2095","0.1111111111111111","","1974-01-01","1963-01-01","1974-01-01","1963-01-01","0.0","0.0","Glenda Jackson","Cary Grant","glenda jackson","cary grant","0.0","0.0","A Touch of Class","That Touch Of Mink","a touch of class","that touch of mink","0.3333333333333333","0.3333333333333333"
"RuleBasedMatcher","actors_47","golden_globes_463","0.0","","1974-01-01","2002-01-01","1974-01-01","2002-01-01","0.0","0.0","Glenda Jackson","Denzel Washington","glenda jackson","denzel washington","0.0","0.0","A Touch of Class","Training Day","a touch of class","training day","0.0","0.0"
"RuleBasedMatcher","actors_47","golden_globes_1987","0.0","","1974-01-01","1968-01-01","1974-01-01","1968-01-01","0.0","0.0","Glenda Jackson","['Paul Newman', 'George Kennedy']","Glenda Jackson","['Paul Newman', 'George Kennedy']","0.0","0.0","A Touch of Class","Cool Hand Luke","a touch of class","cool hand luke","0.0","0.0"
