forbes_url,company,url,region,business_segment,asset_value,sales_figure
http://www.forbes.com/companies/ptt-global-chemical/,PTT Global Chemical,http://www.forbes.com/companies/ptt-global-chemical/,Thailand,Diversified Chemicals,13200000000,18000000000
http://www.forbes.com/companies/sanlam/,Sanlam,http://www.forbes.com/companies/sanlam/,South Africa,Life & Health Insurance,53300000000,5700000000
http://www.forbes.com/companies/banco-de-sabadell/,Banco de Sabadell,http://www.forbes.com/companies/banco-de-sabadell/,Spain,Regional Banks,225200000000,9500000000
http://www.forbes.com/companies/li-fung/,Li & Fung,http://www.forbes.com/companies/li-fung/,Hong Kong,Trading Companies,12500000000,20700000000
http://www.forbes.com/companies/liberty-interactive/,Liberty Interactive,http://www.forbes.com/companies/liberty-interactive/,United States of America,Internet & Catalog Retail,24400000000,11300000000
http://www.forbes.com/companies/henderson-land/,Henderson Land,http://www.forbes.com/companies/henderson-land/,Hong Kong,Real Estate,39200000000,3000000000
http://www.forbes.com/companies/csr/,CSR,http://www.forbes.com/companies/csr/,China,Heavy Equipment,19000000000,14100000000
http://www.forbes.com/companies/erste-group-bank/,Erste Group Bank,http://www.forbes.com/companies/erste-group-bank/,Austria,Major Banks,275400000000,12600000000
http://www.forbes.com/companies/scor/,Scor,http://www.forbes.com/companies/scor/,France,Diversified Insurance,45500000000,12800000000
http://www.forbes.com/companies/china-steel/,China Steel,http://www.forbes.com/companies/china-steel/,"Taiwan, Province of China[a]",Iron & Steel,22900000000,11700000000
http://www.forbes.com/companies/technip/,Technip,http://www.forbes.com/companies/technip/,France,Oil Services & Equipment,18300000000,12400000000
http://www.forbes.com/companies/gd-power-development/,GD Power Development,http://www.forbes.com/companies/gd-power-development/,China,Electric Utilities,40400000000,10800000000
http://www.forbes.com/companies/nucor/,Nucor,http://www.forbes.com/companies/nucor/,United States of America,Iron & Steel,15200000000,19100000000
http://www.forbes.com/companies/hilton-worldwide/,Hilton Worldwide Holdings,http://www.forbes.com/companies/hilton-worldwide/,United States of America,Hotels & Motels,26700000000,9700000000
http://www.forbes.com/companies/china-coal-energy/,China Coal Energy,http://www.forbes.com/companies/china-coal-energy/,China,Diversified Metals & Mining,35500000000,13200000000
http://www.forbes.com/companies/nan-ya-plastics/,Nan Ya Plastics,http://www.forbes.com/companies/nan-ya-plastics/,"Taiwan, Province of China[a]",Diversified Chemicals,17400000000,10200000000
http://www.forbes.com/companies/gd-midea-holding/,Midea Group Co. Ltd.,http://www.forbes.com/companies/gd-midea-holding/,China,Household Appliances,16000000000,19600000000
http://www.forbes.com/companies/new-world-development/,New World Development,http://www.forbes.com/companies/new-world-development/,Hong Kong,Real Estate,45700000000,6400000000
http://www.forbes.com/companies/gap/,Gap,http://www.forbes.com/companies/gap/,United States of America,Apparel/Footwear Retail,7800000000,16100000000
http://www.forbes.com/companies/sekisui-house/,Sekisui House,http://www.forbes.com/companies/sekisui-house/,Japan,Construction Services,17300000000,18300000000
http://www.forbes.com/companies/daiichi-sankyo/,Daiichi Sankyo,http://www.forbes.com/companies/daiichi-sankyo/,Japan,Pharmaceuticals,17300000000,10900000000
http://www.forbes.com/companies/crh/,CRH,http://www.forbes.com/companies/crh/,Ireland,Construction Materials,28200000000,23900000000
http://www.forbes.com/companies/idemitsu-kosan/,Idemitsu Kosan,http://www.forbes.com/companies/idemitsu-kosan/,Japan,Oil & Gas Operations,29100000000,49900000000
http://www.forbes.com/companies/grupo-pao-de-acucar/,Grupo Pão de Açúcar,http://www.forbes.com/companies/grupo-pao-de-acucar/,Brazil,Food Retail,16100000000,26700000000
http://www.forbes.com/companies/bangkok-bank/,Bangkok Bank,http://www.forbes.com/companies/bangkok-bank/,Thailand,Regional Banks,79000000000,4600000000
http://www.forbes.com/companies/westfield-group/,Westfield Group,http://www.forbes.com/companies/westfield-group/,Australia,Real Estate,31200000000,2300000000
http://www.forbes.com/companies/keycorp/,KeyCorp,http://www.forbes.com/companies/keycorp/,United States of America,Regional Banks,92900000000,4300000000
http://www.forbes.com/companies/davita/,DaVita,http://www.forbes.com/companies/davita/,United States of America,Healthcare Services,17100000000,11800000000
http://www.forbes.com/companies/yahoo/,Yahoo,http://www.forbes.com/companies/yahoo/,United States of America,Computer Services,16800000000,4700000000
http://www.forbes.com/companies/kansai-electric-power/,Kansai Electric Power,http://www.forbes.com/companies/kansai-electric-power/,Japan,Electric Utilities,72000000000,32500000000
http://www.forbes.com/companies/national-bank-of-kuwait/,National Bank of Kuwait,http://www.forbes.com/companies/national-bank-of-kuwait/,Kuwait,Regional Banks,65900000000,2500000000
http://www.forbes.com/companies/deutsche-boerse/,Deutsche Boerse,http://www.forbes.com/companies/deutsche-boerse/,,Investment Services,260900000000,3000000000
http://www.forbes.com/companies/veolia-environnement/,Veolia Environnement,http://www.forbes.com/companies/veolia-environnement/,France,Diversified Utilities,49900000000,29600000000
http://www.forbes.com/companies/mobily/,Mobily,http://www.forbes.com/companies/mobily/,Saudi Arabia,Telecommunications services,12400000000,6700000000
http://www.forbes.com/companies/marks-spencer/,Marks & Spencer,http://www.forbes.com/companies/marks-spencer/,United Kingdom of Great Britain and Northern Ireland,Department Stores,12500000000,15900000000
http://www.forbes.com/companies/samba-financial-group/,Samba Financial Group,http://www.forbes.com/companies/samba-financial-group/,Saudi Arabia,Regional Banks,54700000000,2000000000
http://www.forbes.com/companies/baidu/,Baidu,http://www.forbes.com/companies/baidu/,China,Computer Services,11700000000,5200000000
http://www.forbes.com/companies/resolution/,Resolution,http://www.forbes.com/companies/resolution/,United Kingdom of Great Britain and Northern Ireland,Life & Health Insurance,210800000000,17200000000
http://www.forbes.com/companies/northern-trust/,Northern Trust,http://www.forbes.com/companies/northern-trust/,United States of America,Regional Banks,102900000000,4000000000
http://www.forbes.com/companies/infosys/,Infosys,http://www.forbes.com/companies/infosys/,India,Computer Services,8700000000,8100000000
http://www.forbes.com/companies/american-airlines-group/,American Airlines Group,http://www.forbes.com/companies/american-airlines-group/,United States of America,,26800000000,25800000000
http://www.forbes.com/companies/fujitsu/,Fujitsu,http://www.forbes.com/companies/fujitsu/,Japan,Computer Hardware,30500000000,47300000000
http://www.forbes.com/companies/wheelock-co/,Wheelock & Co,http://www.forbes.com/companies/wheelock-co/,Hong Kong,Real Estate,62800000000,4300000000
http://www.forbes.com/companies/dentsu/,Dentsu,http://www.forbes.com/companies/dentsu/,Japan,Advertising,22200000000,22400000000
http://www.forbes.com/companies/wolseley/,Wolseley,http://www.forbes.com/companies/wolseley/,Switzerland,Construction Materials,10900000000,21000000000
http://www.forbes.com/companies/citic-securities/,Citic Securities,http://www.forbes.com/companies/citic-securities/,China,Investment Services,44800000000,2700000000
http://www.forbes.com/companies/williams-cos/,Williams Cos,http://www.forbes.com/companies/williams-cos/,United States of America,Oil Services & Equipment,27100000000,6900000000
http://www.forbes.com/companies/qbe-insurance-group/,QBE Insurance Group,http://www.forbes.com/companies/qbe-insurance-group/,Australia,Property & Casualty Insurance,47300000000,16100000000
http://www.forbes.com/companies/riyad-bank/,Riyad Bank,http://www.forbes.com/companies/riyad-bank/,Saudi Arabia,Regional Banks,54700000000,2200000000
http://www.forbes.com/companies/mitsubishi-chemical/,Mitsubishi Chemical,http://www.forbes.com/companies/mitsubishi-chemical/,Japan,Diversified Chemicals,33400000000,33400000000
http://www.forbes.com/companies/solvay/,Solvay,http://www.forbes.com/companies/solvay/,Belgium,Diversified Chemicals,25400000000,15100000000
http://www.forbes.com/companies/japan-airlines/,Japan Airlines,http://www.forbes.com/companies/japan-airlines/,Japan,Airline,12400000000,13200000000
http://www.forbes.com/companies/dongfeng-motor-group/,Dongfeng Motor Group,http://www.forbes.com/companies/dongfeng-motor-group/,China,Auto & Truck Manufacturers,19200000000,6100000000
http://www.forbes.com/companies/bombardier/,Bombardier,http://www.forbes.com/companies/bombardier/,Canada,Aerospace & Defense,29400000000,18200000000
http://www.forbes.com/companies/devon-energy/,Devon Energy,http://www.forbes.com/companies/devon-energy/,United States of America,Oil & Gas Operations,42900000000,10800000000
http://www.forbes.com/companies/galaxy-entertainment/,Galaxy Entertainment,http://www.forbes.com/companies/galaxy-entertainment/,Hong Kong,Casinos & Gaming,6000000000,8500000000
http://www.forbes.com/companies/luxottica-group/,Luxottica Group,http://www.forbes.com/companies/luxottica-group/,Italy,Specialty Stores,11100000000,9700000000
http://www.forbes.com/companies/becton-dickinson/,"Becton, Dickinson",http://www.forbes.com/companies/becton-dickinson/,United States of America,Medical Equipment & Supplies,12000000000,8200000000
http://www.forbes.com/companies/grupo-inbursa/,Grupo Inbursa,http://www.forbes.com/companies/grupo-inbursa/,Mexico,Regional Banks,27500000000,4400000000
http://www.forbes.com/companies/alcoa/,Alcoa,http://www.forbes.com/companies/alcoa/,United States of America,Aluminum,35700000000,23000000000
http://www.forbes.com/companies/thomson-reuters/,Thomson Reuters,http://www.forbes.com/companies/thomson-reuters/,United States of America,Printing & Publishing,32400000000,12700000000
http://www.forbes.com/companies/best-buy/,Best Buy,http://www.forbes.com/companies/best-buy/,United States of America,Computer & Electronics Retail,14000000000,42400000000
http://www.forbes.com/companies/west-japan-railway/,West Japan Railway,http://www.forbes.com/companies/west-japan-railway/,Japan,Railroads,24800000000,13500000000
http://www.forbes.com/companies/canadian-pacific-railway/,Canadian Pacific Railway,http://www.forbes.com/companies/canadian-pacific-railway/,Canada,Railroads,16100000000,6000000000
http://www.forbes.com/companies/brf-brasil-foods/,BRF-Brasil Foods,http://www.forbes.com/companies/brf-brasil-foods/,Brazil,Food Processing,13700000000,14100000000
http://www.forbes.com/companies/fosun-international/,Fosun International,http://www.forbes.com/companies/fosun-international/,China,Iron & Steel,30200000000,8300000000
http://www.forbes.com/companies/allergan/,Allergan,http://www.forbes.com/companies/allergan/,United States of America,Pharmaceuticals,10600000000,6300000000
http://www.forbes.com/companies/citic-pacific/,Citic Pacific,http://www.forbes.com/companies/citic-pacific/,Hong Kong,Iron & Steel,34500000000,11400000000
http://www.forbes.com/companies/itausa/,Itaúsa,http://www.forbes.com/companies/itausa/,Brazil,Conglomerates,17800000000,2600000000
http://www.forbes.com/companies/chinatrust-financial/,Chinatrust Financial,http://www.forbes.com/companies/chinatrust-financial/,"Taiwan, Province of China[a]",Consumer Financial Services,81400000000,5300000000
http://www.forbes.com/companies/allied-irish-banks/,Allied Irish Banks,http://www.forbes.com/companies/allied-irish-banks/,Ireland,Regional Banks,162500000000,5200000000
http://www.forbes.com/companies/trw-automotive-holdings/,TRW Automotive Holdings,http://www.forbes.com/companies/trw-automotive-holdings/,United States of America,Auto & Truck Parts,12300000000,17400000000
http://www.forbes.com/companies/metallurgical-corp-of-china/,Metallurgical Corp of China,http://www.forbes.com/companies/metallurgical-corp-of-china/,China,Construction Services,53300000000,32100000000
http://www.forbes.com/companies/bunge/,Bunge,http://www.forbes.com/companies/bunge/,United States of America,Food Processing,26800000000,61400000000
http://www.forbes.com/companies/kao-corp/,Kao Corp,http://www.forbes.com/companies/kao-corp/,Japan,Household/Personal Care,10800000000,13500000000
http://www.forbes.com/companies/idgc-holding/,IDGC Holding,http://www.forbes.com/companies/idgc-holding/,Russian Federation,Electric Utilities,61100000000,21300000000
http://www.forbes.com/companies/kering/,Kering,http://www.forbes.com/companies/kering/,France,Apparel/Accessories,31400000000,12900000000
http://www.forbes.com/companies/hyundai-steel/,Hyundai Steel,http://www.forbes.com/companies/hyundai-steel/,Korea (Republic of),Iron & Steel,28000000000,12400000000
http://www.forbes.com/companies/emirates-nbd/,Emirates NBD,http://www.forbes.com/companies/emirates-nbd/,United Arab Emirates,Regional Banks,93100000000,4000000000
http://www.forbes.com/companies/lg-electronics/,LG Electronics,http://www.forbes.com/companies/lg-electronics/,Korea (Republic of),Consumer Electronics,33700000000,53100000000
http://www.forbes.com/companies/motorola-solutions/,Motorola Solutions,http://www.forbes.com/companies/motorola-solutions/,United States of America,Communications Equipment,11900000000,8700000000
http://www.forbes.com/companies/telekom-indonesia/,Telekom Indonesia,http://www.forbes.com/companies/telekom-indonesia/,India,Telecommunications services,10500000000,7900000000
