mc_id,game_title,year_published,made_by,console,press_rating,player_rating,age_rating
metacritic_5987,Deus Ex: Human Revolution - The Missing Link,2011-01-01,Eidos Montreal,PS3,78.0,7.6,M
metacritic_5988,Vengeful Guardian: Moonrider,2023-01-01,JoyMasher,Switch,78.0,8.4,T
metacritic_5989,Asphalt 4: Elite Racing,2009-01-01,Gameloft,DS,78.0,7.8,E10+
metacritic_5990,The Thing,2002-01-01,Computer Artworks,Xbox,78.0,6.5,M
metacritic_5991,Shaun White Snowboarding: Road Trip,2008-01-01,Ubisoft,Wii,78.0,8.2,E10+
metacritic_5992,The Movies: Stunts & Effects,2006-01-01,Lionhead Studios,PC,78.0,7.4,T
metacritic_5993,MechWarrior 4: Black Knight Expansion,2001-01-01,Cyberlore Studios,PC,78.0,7.3,T
metacritic_5994,Golf Peaks,2019-01-01,Afterburn,Switch,78.0,7.7,E
metacritic_5995,Tropico: Paradise Island,2002-01-01,BreakAway Games,PC,78.0,7.5,T
metacritic_5996,Cool Boarders 2001,2001-01-01,Idol Minds,PS2,78.0,5.8,E
metacritic_5997,Super Ghouls 'n Ghosts,2002-01-01,Capcom,Game Boy Advance,78.0,8.4,E
metacritic_5998,Dynasty Warriors 4,2003-01-01,Omega Force,PS2,78.0,8.9,T
metacritic_5999,NASCAR Heat 2002,2001-01-01,Monster Games Inc.,Xbox,78.0,,E
metacritic_6000,The Surge 2,2019-01-01,Deck 13,Xbox One,78.0,6.6,M
metacritic_6001,Apollo Justice: Ace Attorney,2008-01-01,Capcom,DS,78.0,8.1,T
metacritic_6002,Ridge Racer V,2000-01-01,Namco,PS2,78.0,7.6,E
metacritic_6003,The Tomb Raider Trilogy,2011-01-01,Crystal Dynamics,PS3,78.0,7.9,T
metacritic_6004,NFL Blitz 2001,2000-01-01,Avalanche Software,Dreamcast,78.0,8.0,E
metacritic_6005,Disney Guilty Party,2010-01-01,Wideload Games Inc.,Wii,78.0,8.0,E
metacritic_6006,1001 Spikes,2014-01-01,Nicalis,PS4,78.0,6.5,T
metacritic_6007,Rune Factory: A Fantasy Harvest Moon,2007-01-01,Neverland,DS,78.0,8.1,E
metacritic_6008,Bleak Sword DX,2023-01-01,More8Bit,PC,78.0,,
metacritic_6009,Trine 5: A Clockwork Conspiracy,2023-01-01,"Frozenbyte, Inc.",PlayStation 5,78.0,,E10+
metacritic_6010,Crowns and Pawns: Kingdom of Deceit,2022-01-01,Tag of Joy,PC,78.0,8.3,
metacritic_6011,The Walking Dead: 400 Days,2013-01-01,Telltale Games,PS3,78.0,7.6,M
metacritic_6012,Wild Arms 3,2002-01-01,"Media.Vision,Contrail",PS2,78.0,8.4,T
metacritic_6013,Ace Combat 7: Skies Unknown,2019-01-01,Project Aces,PC,78.0,7.2,T
metacritic_6014,Atelier Ryza 2: Lost Legends & the Secret Fairy,2021-01-01,Gust,PlayStation 5,78.0,7.4,T
metacritic_6015,Karaoke Revolution Party,2005-01-01,Harmonix Music Systems,PS2,78.0,,E10+
metacritic_6016,Sairento VR,2018-01-01,"Mixed Realms Pte Ltd,Mixed Realms",PC,78.0,7.6,
metacritic_6017,Tales of Xillia,2013-01-01,Bandai Namco Games,PS3,78.0,8.5,T
metacritic_6018,Skylanders Imaginators,2016-01-01,Toys for Bob,Xbox One,78.0,5.4,E10+
metacritic_6019,Hatsune Miku: Project Diva F 2nd,2014-01-01,Sega,PS3,78.0,8.0,T
metacritic_6020,Warp,2012-01-01,Trapdoor,PS3,78.0,7.4,M
metacritic_6021,FIFA 22,2021-01-01,EA Canada,Xbox Series X,78.0,2.9,E
metacritic_6022,Swords & Soldiers HD,2014-01-01,Two Tribes,Wii U,78.0,6.7,T
metacritic_6023,Ken Follett's The Pillars of the Earth,2017-01-01,Daedalic Entertainment,PC,78.0,8.1,M
metacritic_6024,"Blast Works: Build, Trade, Destroy",2008-01-01,BudCat,Wii,78.0,7.7,E
metacritic_6025,Shadow Warrior 2,2017-01-01,Flying Wild Hog,Xbox One,78.0,6.4,M
metacritic_6026,NBA 2K23,2022-01-01,Visual Concepts,PlayStation 5,78.0,4.0,E
metacritic_6027,The Room VR: A Dark Matter,2020-01-01,Fireproof Games,PC,78.0,7.1,
metacritic_6028,Severed Steel,2022-01-01,Greylock Studio,PlayStation 5,78.0,,M
metacritic_6029,The Adventures of Cookie & Cream,2001-01-01,From Software,PS2,78.0,7.5,E
metacritic_6030,Visage,2020-01-01,SadSquare Studio,Xbox One,78.0,4.3,M
metacritic_6031,In Other Waters,2020-01-01,Jump Over The Age,Switch,78.0,6.3,T
metacritic_6032,Marvel's Guardians of the Galaxy,2021-01-01,Eidos Montreal,PC,78.0,8.6,T
metacritic_6033,Tom Clancy's Rainbow Six: Vegas 2,2008-01-01,Ubisoft Montreal,PC,78.0,7.4,M
metacritic_6034,Pro Evolution Soccer 2011,2010-01-01,Konami,Wii,78.0,6.0,E
metacritic_6035,Sonic & Sega All-Stars Racing,2010-01-01,Sumo Digital,Wii,78.0,8.2,E10+
metacritic_6036,LEGO Star Wars: The Force Awakens,2016-01-01,TT Games,PS4,78.0,7.4,E10+
metacritic_6037,Musynx,2018-01-01,PM Studios Inc.,Switch,78.0,7.7,E10+
metacritic_6038,Runner3,2018-01-01,Choice Provisions,PC,78.0,6.0,
metacritic_6039,Yonder: The Cloud Catcher Chronicles,2019-01-01,Prideful Sloth,Xbox One,78.0,7.7,E
metacritic_6040,Unravel,2016-01-01,Coldwood Interactive,PS4,78.0,8.1,E
metacritic_6041,Blaster Master Zero,2017-01-01,Inti Creates,Switch,78.0,7.6,E
metacritic_6042,Arcade Spirits,2019-01-01,Fiction Factory Games,PC,78.0,6.4,T
metacritic_6043,Fluidity: Spin Cycle,2012-01-01,Curve Studios,3DS,78.0,6.6,E
metacritic_6044,Root Double: Before Crime * After Days - Xtend Edition,2020-01-01,Regista,Switch,78.0,,M
metacritic_6045,Dungeon of the Endless,2016-01-01,Amplitude Studios,Xbox One,78.0,7.5,T
metacritic_6046,Super Street Fighter IV: Arcade Edition,2011-01-01,Capcom,Xbox 360,78.0,7.1,T
metacritic_6047,Full Metal Furies,2018-01-01,Cellar Door Games,Switch,78.0,7.5,
metacritic_6048,Blackwood Crossing,2017-01-01,PaperSeven,Xbox One,78.0,6.7,
metacritic_6049,Outriders Worldslayer,2022-01-01,People Can Fly,Xbox Series X,78.0,6.3,M
metacritic_6050,Arc the Lad Collection,2002-01-01,ARC Entertainment,PlayStation,78.0,8.5,T
metacritic_6051,Candleman,2017-01-01,Spotlightor Interactive,Xbox One,78.0,7.1,E10+
metacritic_6052,MultiVersus,2022-01-01,Player First Games,PC,78.0,5.8,
metacritic_6053,FIFA Soccer 2005,2004-01-01,EA Canada,GameCube,78.0,8.6,E
metacritic_6054,Burnout Paradise Remastered,2020-01-01,STELLAR ENTERTAINMENT SOFTWARE LTD,Switch,78.0,8.0,E10+
metacritic_6055,2002 FIFA World Cup,2002-01-01,EA Sports,GameCube,78.0,7.4,E
metacritic_6056,Wytchwood,2021-01-01,Alientrap,PC,78.0,7.3,E10+
metacritic_6057,Crimson Sea,2002-01-01,Koei,Xbox,78.0,8.2,T
metacritic_6058,Resident Evil: Revelations Collection,2017-01-01,Capcom,Switch,78.0,8.4,M
metacritic_6059,Battle Chasers: Nightwar,2017-01-01,Airship Syndicate Entertainment,PC,78.0,7.5,T
metacritic_6060,Tom Clancy's Splinter Cell Pandora Tomorrow,2004-01-01,Ubisoft,GameCube,78.0,7.9,T
metacritic_6061,The Lord of the Rings: The Return of the King,2003-01-01,EA Games,PC,78.0,7.8,T
metacritic_6062,Hitman: Contracts,2004-01-01,Io Interactive,Xbox,78.0,8.8,M
metacritic_6063,Sonic Origins,2022-01-01,Sega,PlayStation 5,78.0,7.3,E
metacritic_6064,Knockout Kings 2002,2002-01-01,Electronic Arts,Xbox,78.0,7.0,T
metacritic_6065,Puzzle Pirates,2003-01-01,Three Rings,PC,78.0,8.5,T
metacritic_6066,Grow: Song of the Evertree,2021-01-01,Prideful Sloth,PC,78.0,8.4,
metacritic_6067,Devil May Cry 4,2008-01-01,Capcom,PC,78.0,8.5,M
metacritic_6068,Star Trek Starfleet Command: Orion Pirates,2001-01-01,Taldren,PC,78.0,7.5,E
metacritic_6069,Part Time UFO,2020-01-01,HAL Labs,Switch,78.0,7.5,E10+
metacritic_6070,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,2016-01-01,Telltale Games,Xbox One,78.0,6.6,M
metacritic_6071,CastleStorm,2018-01-01,Zen Studios,Switch,78.0,7.4,T
metacritic_6072,Battlefield V,2018-01-01,EA DICE,Xbox One,78.0,3.2,M
metacritic_6073,Breath of Fire: Dragon Quarter,2003-01-01,Capcom,PS2,78.0,6.6,T
metacritic_6074,Two Worlds II: Pirates of the Flying Fortress,2011-01-01,Reality Pump,PC,78.0,7.4,M
metacritic_6075,Forager,2019-01-01,HopFrog,Switch,78.0,6.5,E10+
metacritic_6076,Sonic Rush Adventure,2007-01-01,Dimps Corporation,DS,78.0,8.1,E
metacritic_6077,Revita,2022-01-01,BenStar,Switch,78.0,,E10+
metacritic_6078,Soul Bubbles,2008-01-01,Mekensleep,DS,78.0,8.0,E
metacritic_6079,Mario and Donkey Kong: Minis on the Move,2013-01-01,Nintendo,3DS,78.0,7.2,E
metacritic_6080,The Procession to Calvary,2020-01-01,Joe Richardson,PC,78.0,8.1,M
metacritic_6081,Bust-A-Move Live!,2009-01-01,Taito Corporation,Xbox 360,78.0,,E
metacritic_6082,Naruto: Rise of a Ninja,2007-01-01,Ubisoft Montreal,Xbox 360,78.0,8.6,T
metacritic_6083,Praetorians,2003-01-01,Pyro Studios,PC,78.0,8.0,T
metacritic_6084,GTFO,2021-01-01,10 Chambers Collective,PC,78.0,7.4,M
metacritic_6085,Not Tonight: Take Back Control Edition,2020-01-01,Panic Barn Ltd,Switch,78.0,5.8,T
metacritic_6086,Blasphemous,2019-01-01,The Game Kitchen,PS4,78.0,7.8,M
metacritic_6087,Stealth Inc: A Clone in the Dark,2013-01-01,Curve Studios,PlayStation Vita,78.0,8.0,T
metacritic_6088,MLB 09: The Show,2009-01-01,SCEA San Diego Studios,Playstation Portable,78.0,6.9,E
metacritic_6089,Bejeweled 3,2011-01-01,PopCap,Xbox 360,78.0,8.3,E
metacritic_6090,forma.8,2017-01-01,MixedBag,PS4,78.0,5.4,E10+
metacritic_6091,Call of Duty: Black Ops - First Strike,2011-01-01,Treyarch,Xbox 360,78.0,6.5,M
metacritic_6092,Call of Duty Classic,2009-01-01,Infinity Ward,PS3,78.0,7.8,T
metacritic_6093,Shin Megami Tensei: Persona,2009-01-01,ITL,Playstation Portable,78.0,4.5,T
metacritic_6094,GhostWire: Tokyo,2022-01-01,Tango Gameworks,PC,78.0,8.7,T
metacritic_6095,Tiger Woods PGA Tour 07,2006-01-01,Team Fusion,Playstation Portable,78.0,7.8,E
metacritic_6096,Disney/Pixar Toy Story 3,2010-01-01,Avalanche Software,PS3,78.0,7.9,E10+
metacritic_6097,Sniper Elite 4,2017-01-01,Rebellion,PC,78.0,7.7,M
metacritic_6098,Capcom Beat 'Em Up Bundle,2018-01-01,Capcom,Switch,78.0,7.2,T
metacritic_6099,System Shock,2023-01-01,Night Dive Studios,PC,78.0,7.7,
metacritic_6100,The Persistence VR,2018-01-01,Firesprite,PS4,78.0,8.2,M
metacritic_6101,Mutant Year Zero: Road to Eden,2018-01-01,The Bearded Ladies Consulting,PC,78.0,7.8,M
metacritic_6102,DeathSpank: Thongs of Virtue,2010-01-01,Hothead Games,PS3,78.0,8.0,T
metacritic_6103,Silent Hill: Origins,2007-01-01,"Climax Group,Climax Studios",Playstation Portable,78.0,7.6,M
metacritic_6104,Final Fantasy XIV Online: A Realm Reborn,2013-01-01,Square Enix,PS3,78.0,7.1,T
metacritic_6105,Chime Super Deluxe,2011-01-01,Zoe Mode,PS3,78.0,8.0,E
metacritic_6106,EA Sports Active 2,2010-01-01,EA Canada,PS3,78.0,4.7,E
metacritic_6107,Lost Planet: Extreme Condition Colonies Edition,2008-01-01,Capcom,Xbox 360,78.0,7.8,T
metacritic_6108,James Bond 007: NightFire,2002-01-01,Eurocom Entertainment Software,Xbox,78.0,8.0,T
metacritic_6109,Ashen,2018-01-01,A44,Xbox One,78.0,7.1,T
metacritic_6110,Killer Frequency,2023-01-01,Team17,PlayStation 5,78.0,5.9,T
metacritic_6111,Goat Simulator 3,2022-01-01,Coffee Stain North,Xbox Series X,78.0,6.9,T
metacritic_6112,ANNO: Mutationem,2022-01-01,ThinkingStars,Switch,78.0,7.0,T
metacritic_6113,Chaos on Deponia,2012-01-01,Daedalic Entertainment,PC,78.0,8.3,T
metacritic_6114,"That Dragon, Cancer",2016-01-01,Numinous Games,PC,78.0,6.3,
metacritic_6115,Hell Pie,2022-01-01,Sluggerfly,PC,78.0,7.5,
metacritic_6116,Metal: Hellsinger,2022-01-01,The Outsiders,PlayStation 5,78.0,6.7,T
metacritic_6117,WWE 2K22,2022-01-01,"Take-Two Interactive,Visual Concepts",Xbox Series X,78.0,6.3,T
metacritic_6118,Once Upon a Jester...,2022-01-01,Bonte Avond,Switch,78.0,6.8,
metacritic_6119,Capcom Arcade 2nd Stadium,2022-01-01,Capcom,Xbox One,78.0,3.0,T
metacritic_6120,ALTDEUS: Beyond Chronos,2020-01-01,MyDearest,PC,78.0,8.5,
metacritic_6121,Lemnis Gate,2021-01-01,Ratloop Games Canada,PlayStation 5,78.0,6.0,T
metacritic_6122,Green Hell,2019-01-01,Creepy Jar,PC,78.0,7.7,
metacritic_6123,Riders Republic,2021-01-01,Ubisoft,PC,78.0,6.8,T
metacritic_6124,Haven,2020-01-01,The Game Bakers,Xbox Series X,78.0,7.2,M
metacritic_6125,Samurai Warriors 5,2021-01-01,Koei Tecmo Games,Switch,78.0,8.6,T
metacritic_6126,Strider,2014-01-01,Double Helix Games,PC,78.0,7.4,E10+
metacritic_6127,Spellbreak,2020-01-01,"Proletariat, Inc.",Xbox One,78.0,7.5,T
metacritic_6128,Curse of the Dead Gods,2021-01-01,Passtech Games,Switch,78.0,7.8,T
metacritic_6129,Adventures of Pip,2015-01-01,TicToc Games,Wii U,78.0,7.7,E10+
metacritic_6130,Mothergunship,2018-01-01,Grip Digital,PS4,78.0,5.0,T
metacritic_6131,Human Resource Machine,2015-01-01,Tomorrow Corporation,PC,78.0,8.0,
metacritic_6132,Metal Gear Solid: Digital Graphic Novel,2006-01-01,Kojima Productions,Playstation Portable,78.0,7.6,M
metacritic_6133,Life is Strange 2: Episode 3 - Wastelands,2019-01-01,DONTNOD Entertainment,PC,78.0,6.1,M
metacritic_6134,Control: The Foundation,2020-01-01,Remedy Entertainment,PS4,78.0,6.4,M
metacritic_6135,Anno 1701: Dawn of Discovery,2008-01-01,Sunflowers Interactive,DS,78.0,7.6,E
metacritic_6136,The Missing: JJ Macfield and the Island of Memories,2018-01-01,White Owls,PC,78.0,6.5,M
metacritic_6137,Tomb Raider: Anniversary,2007-01-01,Crystal Dynamics,Playstation Portable,78.0,8.4,T
metacritic_6138,Culdcept,2003-01-01,NEC Interchannel,PS2,78.0,8.2,T
metacritic_6139,Shin Megami Tensei: Digital Devil Saga,2005-01-01,Atlus Co.,PS2,78.0,5.2,M
metacritic_6140,Dead Space 3,2013-01-01,Visceral Games,PC,78.0,6.2,M
metacritic_6141,Kingdom Under Fire: Heroes,2005-01-01,Phantagram,Xbox,78.0,7.6,M
metacritic_6142,MVP Baseball 2003,2003-01-01,EA Sports,PC,78.0,7.4,E
metacritic_6143,OlliOlli,2014-01-01,Tom Hegarty,PC,78.0,6.7,E
metacritic_6144,Condemned: Criminal Origins,2006-01-01,Monolith Productions,PC,78.0,7.7,M
metacritic_6145,WWE SmackDown vs. Raw 2009,2008-01-01,Yuke's,PS3,78.0,7.0,T
metacritic_6146,Need for Speed: Porsche Unleashed,2000-01-01,Eden Studios,PlayStation,78.0,8.3,E
metacritic_6147,Midtown Madness 2,2000-01-01,"Angel Studios,Rockstar San Diego",PC,78.0,8.6,E
metacritic_6148,The Wonderful 101,2013-01-01,PlatinumGames,Wii U,78.0,8.6,T
metacritic_6149,Capcom Classics Collection,2005-01-01,Digital Eclipse,PS2,78.0,8.1,T
metacritic_6150,Fatal Frame III: The Tormented,2005-01-01,Tecmo,PS2,78.0,8.9,M
metacritic_6151,Blitz: The League,2005-01-01,Midway,Xbox,78.0,7.6,M
metacritic_6152,Mario Golf: World Tour,2014-01-01,Camelot Software Planning,3DS,78.0,8.1,E
metacritic_6153,Street Fighter Anniversary Collection,2004-01-01,Capcom,PS2,78.0,8.5,T
metacritic_6154,Mushroom 11,2015-01-01,Untame,PC,78.0,7.1,
metacritic_6155,New Play Control! Donkey Kong Jungle Beat,2009-01-01,Nintendo,Wii,78.0,8.5,E10+
metacritic_6156,Rock Band 4,2015-01-01,Harmonix Music Systems,PS4,78.0,6.4,T
metacritic_6157,A Way Out,2018-01-01,Hazelight,PC,78.0,7.8,M
metacritic_6158,Dragon's Dogma: Dark Arisen,2017-01-01,Capcom,PS4,78.0,8.3,M
metacritic_6159,Crash Commando,2008-01-01,Epos,PS3,78.0,8.1,T
metacritic_6160,MLB The Show 21,2021-01-01,Sony Interactive Entertainment San Diego Studio,PlayStation 5,78.0,4.2,E
metacritic_6161,Karaoke Revolution Presents: American Idol,2007-01-01,Blitz Games,PS2,78.0,8.2,E10+
metacritic_6162,NHL 16,2015-01-01,"EA Sports,EA Canada",PS4,78.0,5.5,E10+
metacritic_6163,Chorus,2021-01-01,Fishlabs,Xbox Series X,78.0,7.5,T
metacritic_6164,Dragon's Dogma: Dark Arisen,2019-01-01,Capcom,Switch,78.0,8.2,M
metacritic_6165,Remnant: From the Ashes,2019-01-01,Gunfire Games,PC,78.0,6.8,M
metacritic_6166,Call of Duty 2: Big Red One,2005-01-01,Treyarch,Xbox,78.0,4.6,T
metacritic_6167,My Friend Pedro,2019-01-01,DeadToast Entertainment,Switch,78.0,7.8,M
metacritic_6168,Tropico 4: Modern Times,2012-01-01,"Haemimont,Haemimont Games",PC,78.0,7.6,T
metacritic_6169,Don't Starve: Console Edition,2014-01-01,Klei Entertainment,PS4,78.0,7.1,T
metacritic_6170,Killzone: Mercenary,2013-01-01,Guerilla Cambridge,PlayStation Vita,78.0,8.8,M
metacritic_6171,Dragon's Dogma,2012-01-01,Capcom,PS3,78.0,8.3,M
metacritic_6172,WarioWare Gold,2018-01-01,Nintendo,3DS,78.0,8.2,E10+
metacritic_6173,NFL Blitz,2012-01-01,EA Tiburon,Xbox 360,78.0,6.4,E10+
metacritic_6174,Mega Man ZX Advent,2007-01-01,Inti Creates,DS,78.0,8.1,E10+
metacritic_6175,Unbound: Worlds Apart,2021-01-01,Alien Pixel Studios,PC,78.0,7.7,
metacritic_6176,Shinsekai: Into the Depths,2020-01-01,Capcom,Switch,78.0,8.3,E10+
metacritic_6177,Shady Part of Me,2020-01-01,Douze Dixiemes,PC,78.0,6.8,
metacritic_6178,Super Monkey Ball Deluxe,2005-01-01,Sega,PS2,78.0,7.8,E
metacritic_6179,Sega Ages: Shinobi,2020-01-01,"Sega,M2",Switch,78.0,8.5,E10+
metacritic_6180,Redout 2,2022-01-01,34BigThings,PC,78.0,6.4,E10+
metacritic_6181,Taiko no Tatsujin: Drum 'n' Fun!,2018-01-01,Bandai Namco Games,Switch,78.0,8.0,E
metacritic_6182,NCAA March Madness 06,2005-01-01,EA Canada,PS2,78.0,8.5,E
metacritic_6183,Soul of Darkness,2010-01-01,Gameloft,DS,78.0,7.6,T
metacritic_6184,Cosmic Star Heroine,2018-01-01,Zeboyd Games,Switch,78.0,7.4,T
metacritic_6185,Atelier Lulua: The Scion of Arland,2019-01-01,Koei Tecmo Games,PS4,78.0,7.1,T
metacritic_6186,Ultimate Spider-Man,2005-01-01,Vicarious Visions,DS,78.0,7.8,E10+
metacritic_6187,Skullgirls,2012-01-01,Reverge Labs,Xbox 360,78.0,6.2,T
metacritic_6188,Teenage Mutant Ninja Turtles: The Cowabunga Collection,2022-01-01,"Konami,Digital Eclipse",PC,78.0,5.7,T
metacritic_6189,Ken Follett's The Pillars of the Earth,2017-01-01,Kalypso,Xbox One,78.0,8.4,M
metacritic_6190,Madden NFL 06,2005-01-01,BudCat,PC,78.0,6.8,E
metacritic_6191,Brandish: The Dark Revenant,2015-01-01,Falcom,Playstation Portable,78.0,8.4,T
metacritic_6192,The Mageseeker: A League of Legends Story,2023-01-01,Digital Sun,PC,78.0,7.1,T
metacritic_6193,Pit People,2018-01-01,The Behemoth,PC,78.0,8.2,
metacritic_6194,Super Cloudbuilt,2017-01-01,"Coilworks, Double Eleven",PS4,78.0,6.7,T
metacritic_6195,Burnout,2002-01-01,Criterion Games,GameCube,78.0,8.0,E
metacritic_6196,Drakan: The Ancients' Gates,2002-01-01,Surreal Software,PS2,78.0,8.8,M
metacritic_6197,KUNAI,2020-01-01,TurtleBlaze,PC,78.0,7.9,
metacritic_6198,Armed and Dangerous,2003-01-01,Planet Moon Studios,PC,78.0,7.9,T
metacritic_6199,Hearts of Iron: Platinum,2004-01-01,Paradox Development Studio,PC,78.0,7.3,E
metacritic_6200,Splashdown,2002-01-01,Rainbow Studios,Xbox,78.0,,E
metacritic_6201,Star Trek: Starfleet Command III,2002-01-01,Taldren,PC,78.0,7.5,E
metacritic_6202,Star Wars: Jedi Starfighter,2002-01-01,Secret Level,Xbox,78.0,5.1,T
metacritic_6203,NCAA College Football 2K2,2001-01-01,Visual Concepts,Dreamcast,78.0,8.5,E
metacritic_6204,MLB Slugfest 20-04,2003-01-01,Midway,PS2,78.0,8.0,E
metacritic_6205,Gladius,2003-01-01,LucasArts,PS2,78.0,8.4,T
metacritic_6206,Mortal Kombat: Shaolin Monks,2005-01-01,Midway Studios - Los Angeles,Xbox,78.0,7.3,M
metacritic_6207,PGA Tour 2K23,2022-01-01,HB Studios Multimedia,Xbox Series X,78.0,7.0,E
metacritic_6208,Fortnite,2017-01-01,Epic Games,PS4,78.0,4.0,T
metacritic_6209,Heavy Rain & Beyond: Two Souls Collection,2016-01-01,Quantic Dream,PS4,78.0,8.5,M
metacritic_6210,Brass Tactics,2018-01-01,Hidden Path Entertainment,PC,78.0,,
metacritic_6211,FIFA 07 Soccer,2006-01-01,EA Sports,PC,78.0,7.9,E
metacritic_6212,Star Wars: Republic Commando,2005-01-01,LucasArts,PC,78.0,8.5,T
metacritic_6213,Yakuza 4 Remastered,2019-01-01,Ryu ga Gotoku Studios,PS4,78.0,7.5,M
metacritic_6214,Q.U.B.E. 2,2018-01-01,Toxic Games,Xbox One,78.0,7.3,T
metacritic_6215,NHL 06,2005-01-01,EA Canada,GameCube,78.0,8.6,E10+
metacritic_6216,Puzzle Quest: The Legend Returns,2019-01-01,Infinity Plus 2,Switch,78.0,7.5,E10+
metacritic_6217,Blue Reflection: Second Light,2021-01-01,Gust,PC,78.0,8.7,T
metacritic_6218,RIGS: Mechanized Combat League,2016-01-01,Guerilla Cambridge,PS4,78.0,7.6,T
metacritic_6219,World Soccer Winning Eleven 9,2006-01-01,KCET,Playstation Portable,78.0,6.5,E
metacritic_6220,Hand of Fate,2015-01-01,Defiant Development,PC,78.0,7.9,T
metacritic_6221,Marvel's Guardians of the Galaxy: The Telltale Series,2017-01-01,Telltale Games,PC,78.0,7.2,T
metacritic_6222,Call of Duty: Modern Warfare 3,2011-01-01,"Infinity Ward,Sledgehammer Games",PC,78.0,3.1,M
metacritic_6223,Fashion Police Squad,2023-01-01,Mopeful Games,PlayStation 5,78.0,,T
metacritic_6224,Avernum 2: Crystal Souls,2015-01-01,Spiderweb Software,PC,78.0,7.6,
metacritic_6225,Moving Out,2020-01-01,"SMG Studio,Sold Out",Xbox One,78.0,6.6,E
metacritic_6226,"Please, Touch The Artwork",2022-01-01,Studio Waterzooi,Switch,78.0,,E
metacritic_6227,Dying Light: Platinum Edition,2021-01-01,Techland,Switch,78.0,8.3,M
metacritic_6228,Penumbra: Black Plague,2008-01-01,Frictional Games,PC,78.0,8.6,M
metacritic_6229,Resident Evil: Revelations,2017-01-01,Capcom,Switch,78.0,8.0,M
metacritic_6230,The King's Dilemma: Chronicles,2023-01-01,Big Trouble,PC,78.0,,
metacritic_6231,Watch Dogs,2014-01-01,Ubisoft Montreal,Xbox One,78.0,6.4,M
metacritic_6232,Heavy Rain,2016-01-01,"Quantic Dream,Virtuos",PS4,78.0,8.0,M
metacritic_6233,DiRT 4,2017-01-01,Codemasters,PC,78.0,6.7,T
metacritic_6234,Elemental: Fallen Enchantress,2012-01-01,Stardock,PC,78.0,7.3,
metacritic_6235,What The Dub?!,2021-01-01,Wide Right Interactive,PS4,78.0,,T
metacritic_6236,Grand Theft Auto: Liberty City Stories,2006-01-01,Rockstar Leeds,PS2,78.0,7.6,M
metacritic_6237,So Many Me,2014-01-01,Extend Interactive,PC,78.0,7.1,RP
metacritic_6238,Rogue Heroes: Ruins of Tasos,2021-01-01,Heliocentric Studios,Switch,78.0,8.0,E10+
metacritic_6239,Song in the Smoke,2021-01-01,17-Bit,PC,78.0,8.4,
metacritic_6240,Crimson Gem Saga,2009-01-01,"IronNos Co.,Ltd.",Playstation Portable,78.0,7.6,T
metacritic_6241,Electronic Super Joy,2015-01-01,Michael Todd Games,Wii U,78.0,7.6,E10+
metacritic_6242,Hot Wheels Unleashed,2021-01-01,Milestone S.r.l,PC,78.0,7.8,E
metacritic_6243,The DioField Chronicle,2022-01-01,"Square Enix,Lancarse",Xbox Series X,78.0,3.7,T
metacritic_6244,Nelly Cootalot: The Fowl Fleet,2019-01-01,Application Systems Heidelberg,Switch,78.0,8.0,T
metacritic_6245,Jupiter Hell,2021-01-01,ChaosForge,PC,78.0,7.8,
metacritic_6246,NHL 2K7,2006-01-01,Kush Games,Xbox 360,78.0,7.9,E10+
metacritic_6247,MotoGP '07,2007-01-01,"Climax Group,Climax Studios",Xbox 360,78.0,6.9,E
metacritic_6248,Eastward,2021-01-01,Pixpil,Switch,78.0,7.7,T
metacritic_6249,Wings of Prey,2009-01-01,Gaijin Entertainment,PC,78.0,7.5,T
metacritic_6250,Baldur's Gate II: Enhanced Edition,2013-01-01,Overhaul Games,PC,78.0,7.6,T
metacritic_6251,Retro/Grade,2012-01-01,"24 Carat Games,24 Caret Games",PS3,78.0,7.0,E
metacritic_6252,State of Decay,2013-01-01,Undead Labs,Xbox 360,78.0,7.3,M
metacritic_6253,Pro Evolution Soccer 2012,2011-01-01,Konami,Xbox 360,78.0,6.7,E
metacritic_6254,Tales of the Abyss,2006-01-01,Namco,PS2,78.0,9.0,T
metacritic_6255,Cladun: This is an RPG,2010-01-01,System Prisma,Playstation Portable,78.0,8.4,E10+
metacritic_6256,The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,2006-01-01,EA LA,PC,78.0,8.6,T
metacritic_6257,Sonic Colors,2010-01-01,Sonic Team,Wii,78.0,8.1,E
metacritic_6258,Dynasty Tactics 2,2003-01-01,Koei,PS2,78.0,8.2,T
