id,name,artist,tracks_track-name
lastfm-1969,Singles,Chaos UK,"['Four Minute Warning', 'Kill Your Baby', 'Army', 'Victimised', 'No Security', 'What About a Future', 'Hypocrite', 'Senseless Conflict']"
lastfm-1970,*popular* Little Leviathan,Michelle L.,"['Nowhere and Everywhere', 'Homesick', 'Loaded', 'Outside', ""January's Child"", 'Liquid Heart', 'Mr. Marigold', 'Ground Zero', 'Everyday Alien', 'Storytellers', 'Dig Me Out', 'Poor Dead William', ""January's Child (Album Version)"", 'Nowhere And Everywhere (Album Version)', 'Homesick (Album Version)', 'Loaded (Album Version)', 'Outside (Album Version)', 'Liquid Heart (Album Version)', 'Mr. Marigold (Album Version)', 'Ground Zero (Album Version)', 'Everyday Alien (Album Version)', 'Storytellers (Album Version)', 'Dig Me Out (Album Version)', 'Poor Dead William (Album Version)']"
lastfm-1971,You're The Greatest Luver,Luv',"[""You're The Greatest Lover"", 'Casanova', 'U.O.Me (Theme From Waldolala)', 'Shoes Off (Boots On)', 'Don Juanita De Carnaval', 'Trojan Horse', ""Louis Je T'Adore"", ""Don't Let Me Down"", 'Eeny Meeny Miny Moe', 'D.J.', 'Marcellino', 'I Like Sugar Candy Kisses', 'If You Love Me', 'I.M.U.R.', 'Luv Hitpack (Medley)']"
lastfm-1972,Album: Cowards in Compton,Luke,
lastfm-1973,Painful Epic Ep,Le Jad,
lastfm-1974,Synthesizer - the  sound experience,Project D.,"['You make me feel (mighty real)', 'Another Day In Paradise', 'Sacrifice', 'Sit and wait', ""I don't wanna lose you"", 'CRYING IN THE RAIN', 'Nothing Compares 2 U', 'Kingston town', 'How Am I Supposed To Live Without You', 'Black Velvet']"
lastfm-1975,I wanna feel the Music,Beat Experience,
lastfm-1976,The Second Coming,Ibex,
lastfm-1977,The BBC Sessions,The Beautiful South,"['You Keep It All In (BBC Session - Mark Goodier 10/6/89)', 'Song For Whoever (BBC Session - Mark Goodier 10/6/89)', 'Girlfriend (BBC Session - Mark Goodier 10/6/89)', ""I'll Sail This Ship Alone (BBC Session - Mark Goodier 10/6/89)"", 'Good As Gold (Stupid As Mud) (BBC Session - Simon Mayo 21/2/94)', 'You Keep It All In (BBC Session - Simon Mayo 21/2/94)', ""Everybody's Talkin' (BBC Session - Simon Mayo 21/2/94)"", 'Let Love Speak Up Itself (BBC Session - Emma Freud 28/3/94)', 'You Keep It All In (BBC Session - Emma Freud 28/3/94)', 'Especially For You (BBC Session - Emma Freud 28/3/94)', 'Old Red Eyes Is Back (BBC Session - Emma Freud 28/3/94)', ""Everybody's Talkin' (BBC Session - Emma Freud 28/3/94)"", 'From Under The Covers (BBC Session - Lunchtime Show 9/12/94)', 'Old Red Eyes Is Back (BBC Session - Lunchtime Show 9/12/94)', ""Everybody's Talkin' (BBC Session - Lunchtime Show 9/12/94)"", 'Good As Gold (Stupid As Mud) (Lunchtime Show, 9/12/94)', 'A Little Time (BBC Session - Lunchtime Show 9/12/94)', 'Tonight I Fancy Myself (BBC Session - Lunchtime Show 9/12/94)', '36D (BBC Session - Lunchtime Show 9/12/94)', 'You Keep It All In (BBC Session - Lunchtime Show 9/12/94)', 'One Last Love Song (BBC Session - Lunchtime Show 9/12/94)', 'Woman In The Wall (BBC Session - Lunchtime Show 9/12/94)', 'Use It Up And Wear It Out (BBC Session - Lunchtime Show 9/12/94)', 'Perfect 10 (BBC Live Session 2/12/98)', 'The Lure Of The Sea (BBC Live Session 2/12/98)', 'The Table (BBC Live Session 2/12/98)', 'Dumb (BBC Live Session 2/12/98)']"
lastfm-1978,Discovery,Chris Catena,
lastfm-1979,Kings of Damnation,Black Label Society,"['Losing Your Mind', 'Horse Called War', 'Between Heaven And Hell', 'Sold My Soul', 'Bored To Tears', 'Bleed for Me', 'T.A.Z.', 'Counterfeit God', 'Stronger Than Death', 'Speedball', 'Demise Of Sanity', 'We Live No More', 'Stillborn', 'The Blessed Hellride', 'Crazy or High', 'House of Doom', 'Takillya', 'Doomsday Inc.', 'S.D.M.F.']"
lastfm-1980,Double Easy: The US Singles,Happy Mondays,"['Kinky Afro', 'Hallelujah (club mix)', '24 Hour Party People', 'Hallelujah (Maccoll Mix)', 'Judge Fudge', 'Lazyitis', 'Tokoloshe Man', ""Stinkin' Thinkin'"", 'Step On (Stuff It In mix)', 'W.F.L. (Think About the Future mix)', 'Mad Cyril (Hello Girls mix)', 'Loose Fit (12"" version)', 'Bob\'s Yer Uncle (12"" version)', 'W.F.L. (LP Version)', 'Sunshine And Love (LP version)', 'Angel (LP version)']"
lastfm-1981,The  Machine!,R. Roboticus,"['Intro', 'Funky Little Song', 'Peas Porridge', 'Me and My Arrow', 'Mah na mah na', 'pinball number count', 'Pertaining To The Beat', 'on the Cuts', ""That's My Name (a cappella)"", 'on the Cuts', ""Principal's Office"", 'Frontier Psychiatrist', 'I Can (A Cappella)', ""Haboglabotribin'"", 'Riverbottom Nightmare Band', ""A Child's Introduction to Drums"", 'Monkey Bars', 'Pass It On', 'Mickey Mouse Club March', 'Another Case of the P.T.A.', 'I Missed The Bus', 'How To Handle Grown Ups', 'Another Brick in the Wall', 'Interlude', 'Get Up (And Go to School)', ""Lesson 7: What's Funk?"", 'sign song', 'Clap Hands', 'The Magic Number', 'Here We Go', 'Shake It to the Ground (a cappella)', 'Standing in the Way of Control (Playgroup Dub)', ""It's A Secret"", 'The Boo Boo Song', 'Peanut Butter Jelly Time (remix)', 'on the Cuts', ""Your Momma's on Crack Rock"", 'Shake & Pop', 'Hambone - (Roboticus Mash-Terpiece)', 'School Days', 'Organ Grinder', 'The Careful Squareful', 'Yeah (Clap-Apella)', 'When I Grow Up', 'Pass the Dutchie', 'Check It Out', 'Hey Young World', ""Parents Just Don't Understand"", 'Outro']"
lastfm-1982,Brothers of Rising,Boo,
lastfm-1983,A. Spell Inside -  Visions From The Inside,A. Spell Inside,"['Intro', 'Boundary', 'Below Zero', 'Days of the Grace', 'Metamorphosis', 'Call of the Slaves', 'Sinnbild', 'Rosen', 'Tell Me', 'The Victim', 'Compromises', 'White Cold']"
lastfm-1984,Relax: A Liquid Mind Experience,Liquid Mind,"['Teach Me To Whisper', 'Touching Calm', 'Awakening', 'Reflection', 'I Am Willing', 'Lullaby for Grownups']"
lastfm-1985,Symbiotic Spaces,Numina,"['Waves of Reflection', 'Broken Silence', 'Death of a Sun (2004/2007)', 'Space Lilt', 'December Sky', 'Unearthly Destination', 'Aleph - Zero (2001)', 'Dronecoil (2003)', 'Cells (2005)', 'Anemone (version 3)', 'Moonrise (2006)', 'In the Shadow of Machines', 'The Sea Beyond (2004)', 'Monuments In Darkness (2006)', 'Delphinium (2001)', 'Black Shores & Blue Waves (2005/2006)', 'Theme For The Goblin King', 'Saturnine (2005/2006)', 'Alternate Unreality (2005/2006)', 'Anabiosis (2005)']"
lastfm-1986,Sennen -  Blackout,Sennen,"['Blackout', 'A Different Life']"
lastfm-1987,Colors,Trinit,
lastfm-1988,Live Through This,Hole (.,
lastfm-1989,elephant,Prompt,
lastfm-1990,- new - Endless Summer,Mystic,
lastfm-1991,Vol. 2 - Only  it for the money,T. Disco Duck,
lastfm-1992,Album: The Midnight Organ Fight,Frightened Rabbit,"['The Modern Leper', 'I Feel Better', 'Good Arms vs. Bad Arms', 'Fast Blood', 'Old Old Fashioned', 'The Twist', 'Bright Pink Bookmark', 'Head Rolls Off', 'My Backwards Walk', 'Keep Yourself Warm', 'Extrasupervery', 'Poke', 'Floating in the Forth', ""Who'd You Kill Now?""]"
lastfm-1993,Replicant,neuroSampler,
lastfm-1994,Contrasts,Marc Wood,
lastfm-1995,Resurrection,White Zombie,"['Soul Crusher', 'Thrust', 'Black Sunshine (one)', 'Medley - Welcome to Planet Motherfucker - Pshycholic Slag', 'Grindhouse (A Go Go) (one)', 'I Am Legend', 'Spiderbaby (Yeah - Yeah - Yeah)', 'Helter Skelter', 'Black Sunshine (two)', 'Welcome to Planet Motherfucker', 'Psychoholic Slag', ""Thunderkis '65 (two)"", 'Grindhouse (A Go Go) (two)', 'Cosmic Monsters Inc. (Two)']"
lastfm-1996,Peasgood Nonsuch,Robin Saville,"['Magpie', 'An Outdoor Planetarium And..', '..An Indoor Campsite', 'Colin The Lazy Cormorant (Part1)', 'Colin The Lazy Cormorant (Part 2)', 'Exulation', 'Murmuration', 'Charm', 'Cloud Pathology']"
lastfm-1997,Postcards from,Absent Without L.,"['Before the First Rain', 'These Days Are Cold', 'End of July', 'The Same Mistake', 'Sudden Change', '25 Years', 'Following a Trembling Star', 'The First Rain']"
lastfm-1998,The Smell Of The Burning Empire,John Clyde-Evans,"['The Smell of the Burning Empire', 'Bristlang Delph']"
lastfm-1999,Album: Absence,Monument o. Urns,Absence
lastfm-2000,Depth Affect -  Hero Crisis,Depth Affect,"['Junior International', 'Hero Crisis', 'Street Level (feat. Subtitle)', 'The Villain Stands', 'Radish Field', ""Girl's Math"", 'Dusty Records (feat. Awol One)', 'Ãƒâ€“yster Bunch', 'Cotton Candy', 'Dorothea Land', 'Tumble Tug', 'Base Camp Wolf']"
lastfm-2001,*popular* First S.E.X.Ual Experience,last days o. s.e.x.,"['protect yourself from your protectors', 'The last days of s.e.x.', 'Make L.U.V. And S.E.X.', 'amphisexual hypersonic mayhem', 'S.E.X.ual liberation', 'Dont Make Me Destroy You', 'girlzruleboyzaregoodpetz', 'International S.e.x. Cospiracy', 'heavy metal is the low', 'homophobic piss of seat', 'yoghurt sex and your local goverment', 'No S.e.x. for the Oligarchy', 'Create new S.e.x.ual Perversions']"
lastfm-2002,(Instrumental),Rage Against t. Machine,
lastfm-2003,Gotta Get A Grip,M. Trouble,
lastfm-2004,If You Leave Me Now,CB Milton,
lastfm-2005,Knock Knock / My Light Bridge,Mike Slott,"['Knock Knock', 'My Light Bridge']"
lastfm-2006,Spirituals,Brother J.,
lastfm-2007,Holy Ghost Stories,Brother JT,"['From The Throne', 'Texas War Diet', 'Sucubus', 'Crouchings', 'Hi, Death', 'Are You The Are?', ""Baby's Coffin"", 'Almost Grace', 'Tooth, Fiber, Gauze', 'Car Car', 'Easter Meal', 'Son Eye Sea', 'Loving End', 'Mom']"
lastfm-2008,Gregory Whitehead -  Beyond The Pleasure Principle,Gregory Whitehead,
lastfm-2009,kaputt spart Altersheime,BÃƒÂ¤rchen u. die Milchbubis,"['Jung kaputt spart Altersheime', 'superfrau', 'blutrache', 'sid klebt']"
lastfm-2010,"La batteria, il contrabbasso,",Lucio Battisti,
lastfm-2011,Beginning Of The End: The Spectral Sound Singles,Matthew D.,"['Irreparably Dented', 'Stealing Moves', 'Stealing Moves (John Selway - CSM Version)', 'Laguna Madre', 'Reae', 'Hammers', 'Versus You', 'Claudia', 'Lakonic', 'Krist (Ceiling)', 'Making Out', 'Dog Days (Extended)', 'Dog Days (Acapella)', 'Anger Management', 'Future Never Again']"
lastfm-2012,The Tennessee Waltz / Boogie Woogie Santa Claus,Patti P.,
lastfm-2013,[explicit] Extended Versions: The Encore Collection,Survivor,"['Feels Like Love', 'Broken Promises', 'First Night', 'High On You', 'Popular Girl', 'I See You In Everyone', 'Search Is Over', 'Eye of the Tiger', 'Caught In The Game']"
lastfm-2014,Electronic Ep,Cherryboy Function,
lastfm-2015,Hidden Agenda EP,DJ Q.,"['Hidden Agenda', '10-Stretch']"
lastfm-2016,Ventura,Mark Norman,
lastfm-2017,Angel Band: The Classic Mercury Recordings,T. Stanley Brothers,"[""(Say) Won't You Be Mine"", 'I Long To See The Old Folks', 'This Weary Heart You Stole Away (Wake Up, Sweetheart)', 'Memories Of Mother', 'Could You Love Me (One More Time)', 'Close By', 'Just A Little Talk With Jesus', 'Daybreak In Dixie', 'Tragic Love', 'Calling From Heaven', 'A Life Of Sorrow', 'Baby Girl', 'Let Me Walk, Lord, By Your Side', 'Will He Wait A Little Longer', 'Angel Band']"
lastfm-2018,The Sun And The Moon Complete,T. Bravery,"['Believe', 'This Is Not The End', 'Every Word Is A Knife In My Ear', 'Bad Sun', 'Tragedy Bound', 'Fistful Of Sand', 'Angelina', 'Split Me Wide Open', 'Above And Below', 'The Ocean', 'Believe (Moon Version)', 'This Is Not The End (Moon Version)', 'Every Word Is A Knife In My Ear (Moon Version)', ""Time Won't Let Me Go (Moon Version)"", 'Fistful Of Sand (Moon Version)', 'Angelina (Moon Version)', 'Above And Below (Moon Version)', 'The Ocean (Moon Version)']"
lastfm-2019,Sehnsucht,TodesstoÃƒÅ¸,
lastfm-2020,Heartbreaker,Graaf,"['Heartbreaker (Twin Radio Mix)', 'Heartbreaker', 'Heartbreaker (Twin Club Mix)']"
lastfm-2021,Qualkommando -  United Speedcore Nation,Qualkommando,
lastfm-2022,Trouble,Trouble Funk,
lastfm-2023,Dangerous - Waste  Vinyl Mix,Roxette,
lastfm-2024,*popular* outside brain inside my room,Twilight Memory,
lastfm-2025,Tragedy,Steps,
lastfm-2026,Seirim -  Empire Of The Dead,Seirim,"['Intro', 'Empire Of The Dead', 'Children Of The Night', 'Cold Light Of The Moon', 'Reincarnation From My Soul', 'Magic Sword', 'Time Of Endless Might', 'Command Of Death', 'Of The Dark One', 'Outro']"
lastfm-2027,Star Wars: Shadows of the Empire,Joel McNeely,"[""Main Theme from Star Wars and Leia's Nightmare"", 'The Battle of Gall', 'Imperial City', ""Beggar's Canyon Chase"", 'The Southern Underground', ""Xizor's Theme"", 'The Seduction of Princess Leia', 'Night Skies', 'Into the Sewers', ""The Destruction Of Xizor's Palace""]"
lastfm-2028,The Convocation Of...,T. Convocation Of...,"['Solitaire', 'Beyond', 'Another Episode', 'Moments Escape', 'Highway', 'Catalyst', 'Letter Never Sent']"
lastfm-2029,Atomic Spaceship,O. Fotokopieur,
lastfm-2030,Ready,2 Unlimited,"['Twilight Zone (club mix)', 'Contrast', 'Desire', 'Pacific Walk', 'Eternally Yours', 'Twilight Zone (Rave Version edit)', 'Get Ready for This (vocal version)', 'The Magic Friend (instrumental)', 'Workaholic (instrumental)']"
lastfm-2031,A. Kuru -  A Long Way Down EP,A. Kuru,
lastfm-2032,Heathen,Shaggy,
lastfm-2033,(I Believe) There's Nothing Stronger  Our Love,P. Anka,
lastfm-2034,Broken Fingers  Volcon,Icicle,
lastfm-2035,Soulful Behaviour Part 3,Carlito,
lastfm-2036,Life In Cartoon Motion,MIKA (.,
lastfm-2037,California,E. River Pipe,"['Firing Room', 'Silhouette Town', 'Dogman', 'Bernie Shaw', '40 Miles', 'Make a Deal With the City']"
lastfm-2038,The Best Of Ekseption - Ekseptional Classics,Ekseption,
lastfm-2039,D. Brubeck -  Nocturnes,D. Brubeck,
lastfm-2040,*popular* Birds With Teeth,Sexton M.,
lastfm-2041,Monster EP,D. Borsu,
lastfm-2042,Burial  The Books,Legion,
lastfm-2043,Identity Crisis,Kyle Geiger,"['Identity Crisis (Original Mix)', 'Identity Crisis (JPLS Remix)', 'Identity Crisis (Martinez Remix)', 'Glide (Original Mix)']"
lastfm-2044,Supernatural,W. Orchid,
lastfm-2045,Album: Instrumental Album: The Rising Tied,F. Minor,"['Remember the Name (instrumental)', 'Right Now (Instrumental)', 'Petrified (Instrumental)', 'Feel Like Home (Instrumental)', ""Where'd You Go (Instrumental)"", 'In Stereo (Instrumental)', 'Back Home (Instrumental)', 'Cigarettes (Instrumental)', 'Believe Me (Instrumental)', 'Get Me Gone (Instrumental)', 'High Road (Instrumental)', 'Kenji (Instrumental)', 'Red to Black (Instrumental)', 'Slip Out The Back (Instrumental)', 'Be Somebody (Instrumental)', 'There They Go (Instrumental)', 'The Hard Way (Instrumental)']"
lastfm-2046,The First Days Of Spring EP,GranLab,"['A drypoints griffs', 'Mazer', 'Neons', 'A sneaked suffer', 'Hazy nite']"
lastfm-2047,Sunrise at  Salinas (Ibiza),Babak Shayan,"['Wait', 'Northern Lights', 'Obsession', 'What U Want', 'Bounce', 'Beautiful Day', '16 Bars Of A Marble Journey', 'Silom', 'Doktor Deep', 'Vintage Circuits (Vital Version)', 'Escape From The Madness (The Timewriter Remix)', 'Toronto', 'Shine On']"
lastfm-2048,Supernatural,R.E.M.,"['Supernatural Superserious', 'Airliner (Non-Album Track)', 'Redhead Walking (Non-Album Track)']"
lastfm-2049,This Is The Life Instrumentals,Amy Macdonald,
lastfm-2050,Seventh Tree (Instrumental),Goldfrapp,
lastfm-2051,Dreams Make Monsters,Floodstain,"['Love is Poison', 'Trailblazer', 'You Lose Alone', 'Straydogs', 'Deathwish', 'End of Trail']"
lastfm-2052,Resurrection EP,Warforge,
lastfm-2053,Nimrod.,Green D.,
lastfm-2054,[explicit] Breakaway,B. Pig,
lastfm-2055,Fallen,L. Coryell,"['Inner City Blues (Make Me Wanna Holler)', 'Fallen', 'Never Never', ""(Angel on Sunset) Bumpin' on Sunset"", 'Stardust', 'Musty', 'I Remember Bill', 'Pieta', 'Thus Spoke Z', 'Stella By Starlight', ""Monk's Corner"", 'Westerly Wind', 'Moors']"
lastfm-2056,The Great Crisis,C/A/T,"['Evidence 294', 'Evidence 699', 'Encounter X4I', 'Escape  Wooded Area #6432', 'End Of Recording', 'Theme From The Great Crisis']"
lastfm-2057,Each Absolute And Point Of An Atriodic Irreducible Continuum Is An End Point,M. Fell,
lastfm-2058,Zion I. -  Enter the Woods,Zion I.,"['Mic Jonez', 'DÃƒÂ©jÃƒÂ\xa0 Vu']"
lastfm-2059,Back And Beyond - The Early Years,The Keytones,
lastfm-2060,Crazy for You,Eboni Foster,
lastfm-2061,Let The Music (Lift You Up),Darlene Lewis,
lastfm-2062,What's The 411?,Mary J. Blige,"['Leave A Message (Remix)', ""You Don't Have To Worry (Remix)"", 'My Love (Remix)', 'Real Love (Remix)', ""What's The 411? (Remix)"", 'Reminisce (Remix)', 'Mary & Andre', 'Sweet Thing (Remix)', 'Love No Limit (Remix)', 'You Remind Me (Remix)', ""Changes I've Been Going Through (Teddy Riley Remix)"", ""I Don't Want To Do Anything (Remix)""]"
lastfm-2063,daydreams of night,B. City Orchestra,"['daydream 01', 'daydream 02', 'daydream 03']"
lastfm-2064,Every Day,Gjorgi,"['Every Day (Today)', 'Am I Dreaming', 'A Thing Called Love', 'Untouched Star', 'Dance With Me']"
lastfm-2065,Monster Jam,Ambassadors of Funk,"['Monsterjam', 'Another Side To You', 'Ambassadors of Funk', 'Everybody', 'Just A Groove', ""My Mind's Made Up"", 'Kick It To Ya (Like This)', 'Paradise']"
lastfm-2066,The  With The Broken Wings,Swimming W. Ghosts,"['Beautiful Dream', 'Cursed Nightmare', 'The One With The Broken Wings']"
lastfm-2067,the Consequences,A Shoreline Dream,"['Preludes', 'Laying This One Down Now', 'Saturday Morning', 'Focus the Present', 'Hook Echo', 'Love Is a Ghost In America', 'Peel You Open', 'Intermissionary', 'Motherly Advice', 'Pour', 'projections', 'Zoning', 'The End']"
lastfm-2068,singles 1972-1994,Alain Chamfort,"[""L'amour en France"", 'Adieu mon bÃƒÂ©bÃƒÂ© chanteur', 'Madonna Madonna', ""Singe de vie, singe d'amour"", 'Manureva', 'Palais Royal', 'Bambou', 'Paradis', ""Bon baisers d'ici"", 'Traces De Toi', 'La FiÃƒÂ¨vre Dans Le Sang', 'DÃƒÂ©chaÃƒÂ®ne Moi', 'Clara Veut La Lune', ""Souris Puisque C'Est Grave"", 'Ce ne sera pas moi']"
lastfm-2069,Crisis,Sierra Sam,
lastfm-2070,In It for the Money,Supergrass,"['In It for the Money', 'Richard III', 'Tonight', 'Late in the Day', 'G-Song', 'Going Out', ""It's Not Me"", 'Cheapskate', 'Hollow Little Reign', 'Sometimes I Make You Sad', 'Caught By The Fuzz (Acoustic)', 'Sitting Up Straight', 'Odd?', ""Nothing More's Gonna Get In My Way"", '20ft Halo', 'Je Suis Votre Papa Sucre']"
lastfm-2071,Loveless,Japancakes,"['Only Shallow', 'Loomer', 'Touched', 'To Here Knows When', 'When You Sleep', 'I Only Said', 'Come In Alone', 'Blown a Wish', 'What You Want']"
lastfm-2072,Recovery  (Part One),Vladislav Delay,
lastfm-2073,Inception  Centrifugal Force,M. Nichol,
lastfm-2074,Burning,Gewaltakustik,"['The Grave (Intro)', 'Leben', 'Gottes Befehl', 'Eine Geschichte', 'Burning Empire', 'Die weiÃƒÅ¸e Rose', 'Menschenfresser (Part II)', 'Freitod', 'Eiserner Jugend', 'Recht auf Rache', 'Return Of The Unnamed Evil', 'Barmherzig', 'Heldentod', 'Burning Empire (Remix by Fleischwald)']"
lastfm-2075,Music Of Love,Richard Clayderman,"['Till', 'How Deep Is Your Love', 'Begin the Beguine', 'Hello', 'Only You', 'The Way We Were', 'Theme From The Thorn Birds', 'Memory', 'Stranger in Paradise', 'And I Love You So', 'As Time Goes By', ""Le Vrai Musique D'Lamour"", 'Chariots of Fire', 'Shadow of Your Smile', 'Dolannes Melodoie', 'Blue Eyes', 'Yesterday', 'Flashdance... What Feeling']"
lastfm-2076,Hypnotized,Pink Project,
lastfm-2077,Recovery Idea (Part Two),Vladislav D.,
lastfm-2078,Analogue Bubblebath (Dumb Dan Edit),Aphex Twin,
lastfm-2079,Come Away With Me (Radiospot P4),N. Jones,
lastfm-2080,Clouded Visions,xarish,"['Clouded Visions (Original Mix)', 'Clouded Visions (Xarish Mix)', 'Clouded Visions (Minimal Mix)']"
lastfm-2081,Fearless,R. Klein,
lastfm-2082,United,Deutschland sucht den Superstar,"['We Have a Dream', 'We Have a Dream (radio edit)', 'Tonight', 'Cry On My Shoulder', 'Cry In My Shoulder', 'A Young Generation', 'Here We Stand Again (Stay With Me Tonight)', 'Today, Tonight, Tomorrow', 'God Gave Love To You', ""It's All Over""]"
lastfm-2083,The Moment Of Truth - The 2nd Album,The Real Milli Vanilli,
lastfm-2084,Chrome,Chromium,
lastfm-2085,Puzzle EP,SCSI-9,"[""horse 'n apples"", 'astra', 'liquid glass']"
lastfm-2086,*popular* rejoice. kaputt.,S. KREUZ FEUER,"['all hysteric all.', 'nabelhass.']"
lastfm-2087,the infamous commercial suicide album,bearly q.,metal music machine (part II)
lastfm-2088,[explicit] Mighty Rearranger,Robert Plant A. The Strange Sensation,"['Another Tribe', 'Shine It All Around', 'Freedom Fries', 'Tin Pan Alley', 'Tin Pan Valley', 'All The Kings Horses', 'The Enchanter', 'Takamba', 'Dancing in Heaven', 'Somebody Knocking', 'Let the Four Winds Blow', 'Mighty Rearranger', 'Brother Ray']"
lastfm-2089,KMH: Piano Music  the Continuous Mode,Lubomyr Melnyk,"['I', 'II', 'III', 'IV', 'V']"
lastfm-2090,The Shape Of  To Come (A Chimerical Bombination In 12 Bursts),Refused,
lastfm-2091,- new - The Platform (Erik Sermon Remix),Dilated Peoples,
